day,Komkommer,Courgette,SnoepVegetable tomaat,Paprika Mix,Paprika,Geschrapte worteltjes,Basis Sperziebonen,Basis Rode kool met appel,Basis worteltjes fijn,Basis erwten zeer fijn,Basis sperziebonen,Biologische courgette,Biologische Bloemkool,Biologische knoflook,Biologische pompoen,Biologische kikkererwten,Biologische prei,Biologische rode kool,Biologische cherry tomaten,Biologische brocolli,Boerenkool gesneden,Spruiten,Witlof,Rucola,Nasi bami Vegetable,Snijbonen,Buitenbeentjes puntpaprika,Basis Maiskorrels,Wortelen,Pompoen stukjes,Verse zuurkool,Buitenbeentjes komkommer,Buitenbeentjes paprika,SnoepVegetable worteltjes,WokVegetable thais,Mandarijenen,Bananen,Chiquita bananen,Pitloze witte druiven,Zoete kleine appeltjes,Pink lady appels,Pitloze rode druiven,Elstar,Conference,Biologische banane,Citroenen,Mango,Blauwe bessen,Aardbeien,Jonagold,Mandarijnen groot,Mango eetrijp,Buitenbeetjes appels,Limoenen,Granny smith,Grapefruit rood,Kanzi appelen,Basis annanasstukjes,Biologisch wilde bosbes,Biologische rozijnen,Biologische santana appelen,Pitloze druivenmix,Biologische sinaasappelen,Aardbeien ontkroond,Rundergehakt,Gerookte spekreepjes,Spekreepjes,Mini gourmet hamburgers,Unox Gelderse rookworst,Half om half gehakt,Slavinken,Mini biefstukjes,Rundersoepballetjes,Hamburgers,Mini gourmet kipsatespiesjes,Unox Magere rookworst,Biologische spekreepjes,Sappige gelders rookworst,Biologisch rundergehakt,Varkensbraadworst,Runder riblap Iers,rundergehakt,gerookt onbijtspek,rundervinken,half of half gehakt,Gekruide runderchipolata,Mini gourmet slavink,Mini gourmet varkenshaas,Zigeuner gehaktschnitzel,Veluwse rookworst fijn,Runderbraadworst,Spekblokjes,biologische Hamburger,Mager rundergehakt,Biologische gerookte ontbijtspek,Biefstuk,Biologische runderchipolata,Biologische rundersoepballetjes,Kipblokjes,Kipfilet naturel,Krokante Kipfiletschnitzel,Kipfilet,Zaans volkoren heel,Tijger bruin heel,Zaans volkoren half,meergranen volkoren half,Walkdorn heel,Zaans bruin heel,Tijger volkoren half,Tijger volkoren heel,Mais half,Tijger bruin half,Volkoren heel,Meergranen volkoren heel,Tijger wit half,Vloerbrood meergranen,Vloerbrood volkoren ,Casino wit half,Tijger wit heel,Bruin heel,Zaanse sijnder bruin half,Boerenvolkoren sesam heel,Steiv spelt gesneden,Krenten- en rozijnenbrood half,Zaans volkoren ,Atkins laag koolhydraat volkoren brood half,Bolletje Fries roggebrood,Kaneelbroodjes,Biologisch Vloerbrood meerzaden heel,Basic meergranen heel,Basic wit heel,Basic casino half,Basic volkoren heel,Biologisch volkoren heel,Biologisch bruin heel,Glutenvrij bruin,Muesli-notenbrood,Basic roggebrood,Melkbroodjes,Krenten rozijnenwegge,Amandelkrans,Roomboter chocolade brood,Chinois brioche,Vanille muffins (vers),Basic chocolate chip cookies,Oreo,Bakkersspeculaas,Eierkoeken,Ribbelchips naturel,Ribbelchips paprika,Doritos sweet chili
234,-2,-1,-2,-1,-3,-1,-3,0,-1,-2,-2,0,-1,0,0,0,-1,0,0,0,-2,-1,-1,-2,-1,-1,-1,-2,-1,-3,-1,-1,-1,-1,-2,-2,-1,-2,0,-2,0,0,-1,-6,-1,-2,-1,0,3,-4,8,-1,-3,-1,4,-2,-3,-12,1,-1,8,5,18,-1,-5,-3,1,0,5,8,-1,1,3,3,10,-3,1,0,1,-1,0,4,3,-1,11,0,0,-2,0,-3,0,-1,0,2,0,5,3,4,-2,5,-1,-3,6,0,-2,2,-1,-1,6,6,8,0,-1,3,-2,-2,5,4,4,2,0,3,2,-1,-4,-1,1,3,27,7,7,-2,10,0,15,4,4,15,0,1,-1,5,4,-5,-3,-4,-5,-7,-5,0,-11
238,21,9,26,0,2,13,22,29,28,16,1,35,26,29,29,30,31,34,23,27,32,3,0,27,23,22,21,20,18,2,5,12,0,28,34,12,1,1,10,0,0,11,2,3,14,13,1,0,14,4,13,2,0,1,15,0,3,47,10,3,13,11,21,1,1,0,5,1,2,1,2,6,2,3,5,2,0,2,6,1,0,6,9,1,4,0,1,0,0,1,0,0,0,0,0,4,2,1,0,0,0,1,14,3,1,4,5,0,5,2,6,14,1,5,1,5,1,7,7,5,0,10,11,4,0,1,4,2,29,12,16,18,17,1,27,1,4,16,5,7,9,7,10,3,3,8,3,7,1,2,3
241,6,7,-4,-4,3,0,0,-3,-15,0,2,-5,0,4,2,-2,4,2,14,-2,-8,-17,10,-7,3,2,1,-2,8,-1,4,-3,-16,5,3,14,0,6,14,9,6,4,1,1,8,6,-6,-28,0,5,-12,-3,4,-4,8,6,16,2,16,-1,11,8,17,9,-1,0,3,-7,-1,4,5,-1,-3,1,6,-2,-1,0,9,-3,-12,4,7,2,3,0,4,5,-8,-2,6,0,1,-1,3,11,6,0,1,0,-11,-2,-3,-2,4,2,8,2,9,9,19,-8,-4,6,-7,4,5,15,8,5,11,6,5,-7,2,-1,13,3,20,-19,5,6,9,15,20,5,12,6,7,7,8,0,1,-4,0,-17,11,-14,-12,-11,-39
245,7,10,23,14,15,19,14,35,30,10,13,39,32,28,0,33,23,29,13,28,31,12,1,16,13,18,27,24,3,-5,-1,9,12,30,20,15,10,29,-5,-2,3,0,24,8,12,4,-4,9,8,11,7,17,3,-2,8,11,16,71,12,13,10,7,11,14,11,0,-3,-2,3,-8,8,9,9,0,18,7,6,5,5,-7,1,4,2,0,7,2,2,2,-2,3,1,-8,2,0,3,3,4,3,-3,11,5,-1,14,0,16,16,14,-1,-6,11,1,11,13,8,8,8,9,-3,6,6,4,-9,-1,0,6,9,2,6,34,6,7,25,3,28,24,9,-7,13,0,6,5,12,1,-31,35,4,-5,93,-1,-18,6
248,-14,-15,-4,-12,-6,-9,-9,-12,-7,-14,-6,-5,-2,-14,5,-11,-6,-3,-4,-1,0,-4,-10,-4,-18,-2,-6,-21,4,2,-10,-1,-9,-12,-5,11,-4,2,1,-14,-6,-3,-26,-10,13,-3,1,-32,-4,3,-12,7,-8,7,-5,-10,-3,-25,7,-2,2,1,8,4,-10,-8,-1,0,0,-8,-8,4,3,-3,-1,13,-1,11,-1,-4,-7,-8,6,-10,4,5,-2,7,0,-7,1,3,-3,2,2,4,1,1,-2,0,0,-3,3,-2,1,2,-5,-15,2,-3,4,-4,-5,-4,-9,0,-11,-4,4,-1,3,-13,-1,4,-8,1,-3,1,15,-4,5,2,4,15,34,7,0,1,5,-13,-4,-3,3,-18,29,-70,-9,29,-26,-8,-49
252,0,17,14,7,-1,24,11,17,19,25,6,35,25,32,28,13,14,25,38,23,12,1,1,3,23,2,20,34,20,-9,10,8,5,4,3,11,4,-5,7,16,13,8,17,11,6,11,-4,2,5,-12,3,-14,-11,8,4,-15,15,43,1,-8,9,19,5,3,9,2,1,5,0,-5,3,1,-2,-2,-4,6,4,-1,-4,-5,-1,3,2,2,1,1,11,2,1,0,-1,1,-5,0,0,6,-6,0,4,1,-2,7,7,10,25,8,15,-4,12,0,4,8,-5,14,5,7,3,1,13,9,-4,2,-1,9,-5,0,1,0,1,-1,14,8,18,5,26,-2,2,16,0,9,6,-4,1,23,9,2,-8,84,31,-9,-13
255,0,-1,0,-1,0,-4,-1,0,-1,-3,-3,-1,-2,0,-2,1,0,-1,-1,0,-2,-2,-1,-2,-2,0,-5,-2,-3,-3,-3,-1,0,-1,-1,10,2,0,-1,-5,7,8,-3,-6,7,5,-1,-1,8,0,1,0,0,2,9,0,-3,-7,5,0,8,-3,8,-2,-2,-1,-2,-1,14,-1,1,1,5,0,-3,4,-1,-2,9,0,0,-2,1,3,-4,-3,-1,-1,-2,-2,0,-1,-1,1,0,3,3,-1,0,3,0,-2,-4,0,0,2,0,-1,1,-1,-1,0,3,-1,3,6,0,8,1,0,-1,5,3,7,5,5,0,-2,12,9,-1,5,7,21,11,5,3,0,-4,-1,-1,6,-2,-9,-1,-3,-1,-9,-4,-1,-6
259,21,1,19,1,2,2,3,28,16,24,2,33,20,35,32,29,39,17,31,32,20,4,15,8,24,21,24,38,19,4,1,11,3,13,3,16,14,0,1,0,7,17,2,2,12,12,1,3,12,1,20,8,2,13,9,2,1,50,18,8,10,12,13,2,2,1,4,4,1,0,1,1,1,0,1,0,0,0,2,4,0,2,0,4,0,2,2,0,0,1,0,2,0,2,2,1,2,1,3,4,0,0,6,3,1,10,8,7,8,2,12,11,12,6,3,15,0,5,9,9,0,11,2,1,9,11,13,5,32,19,21,15,22,27,30,11,5,3,8,7,10,3,6,12,4,13,2,11,3,7,7
262,-1,0,0,-1,-1,-1,-2,-3,0,-4,-2,0,0,0,-2,0,1,-2,-2,-1,-3,-4,-2,-1,-1,-2,-1,-5,-2,-4,-1,-1,-3,0,-3,1,4,0,-1,0,11,-2,-2,-1,12,9,-1,-3,1,0,9,-7,-2,3,6,3,-1,14,14,3,-1,-1,6,-2,-2,6,-1,-4,5,0,-1,1,-1,2,5,1,1,0,5,5,0,-2,4,3,2,-2,-2,5,0,-1,0,-2,0,-2,0,5,3,3,-3,2,0,0,1,-3,-1,2,1,-2,-2,-1,0,5,-1,6,2,1,0,-3,5,-1,0,6,1,2,2,0,-1,0,13,-4,-3,3,-2,-1,21,4,1,-3,9,-3,5,-2,-1,-11,-4,-13,-2,-11,-3,-7,-6
266,21,2,24,1,16,0,19,16,18,24,8,34,30,23,29,18,30,56,28,32,30,4,8,24,22,13,21,31,16,16,16,21,1,25,2,17,9,7,3,0,4,3,0,1,10,14,3,3,18,0,19,7,8,7,19,14,0,90,12,14,5,9,18,3,3,2,3,0,8,0,7,2,3,2,3,2,1,0,0,1,1,3,1,2,2,3,0,1,1,0,0,1,0,0,2,1,1,7,0,6,1,0,6,8,2,1,8,4,2,10,3,6,14,5,10,1,8,9,7,7,6,7,4,14,9,4,4,4,30,24,15,18,15,3,30,14,6,11,9,4,0,1,6,9,6,13,7,11,6,3,8
269,-1,-1,-3,0,-4,0,-2,0,-5,-5,0,-1,-2,-1,-1,-2,0,-2,0,0,-2,-4,-2,-4,-3,-3,0,-3,-1,-3,-2,-3,-1,-7,-2,8,6,2,-2,0,-4,3,0,-1,6,3,-3,-3,6,0,13,-6,1,4,2,10,0,-12,1,0,-4,0,6,-3,-2,-2,-3,0,1,0,4,2,-3,3,11,-2,-1,0,1,-1,6,-2,11,3,11,-3,0,3,-1,0,4,-1,3,0,-1,-1,-1,-3,0,8,-1,0,-1,-2,-2,8,5,0,6,1,2,0,-2,0,0,0,1,5,-1,3,0,6,-1,5,-1,-2,0,-4,19,-2,5,-2,3,12,19,-3,-3,0,-1,2,8,0,0,-8,-6,-13,-5,-11,-6,-3,-7
273,-8,4,-2,-12,18,2,14,-2,-2,13,10,18,22,21,29,9,31,32,17,6,2,2,10,-5,11,4,4,16,25,-4,-2,-19,-20,3,-2,-4,-13,-9,-20,2,-25,9,3,4,6,13,-19,-17,-2,11,-8,-6,3,-3,3,-9,-10,34,9,-2,-8,-14,17,10,-2,-8,-2,-4,-2,5,4,0,-5,6,2,2,0,-11,-1,-6,-1,9,-2,7,-2,-10,-5,3,-7,-1,0,-12,2,-6,-2,6,3,0,15,-1,-13,-5,-9,6,-4,-5,-2,-3,6,6,-4,-6,-3,-2,3,-5,-20,-2,2,7,-11,2,19,-2,-9,-7,8,-15,5,29,8,9,10,4,19,-2,2,15,-2,-8,14,-8,-9,24,22,2,1,24,5,-9,-11
276,-10,-9,-3,-15,3,16,6,10,16,0,-1,-5,6,0,0,-6,-4,-2,-2,-2,-5,5,10,13,12,5,2,2,-1,5,-1,4,0,10,0,8,17,10,4,-5,19,-1,5,14,8,8,-2,10,20,7,13,29,7,19,5,11,5,-3,-4,10,12,3,10,11,-5,8,-5,-9,11,5,2,1,-2,7,9,9,-1,4,6,-5,-2,-4,6,-2,10,-1,0,12,-1,-3,9,3,3,2,1,11,8,0,3,9,2,-1,13,1,5,10,2,7,12,19,11,6,6,12,13,4,3,-6,3,0,5,14,-6,7,11,-2,10,7,25,30,0,2,6,15,6,10,-7,16,7,8,17,4,13,16,-6,12,8,-12,0,-12,5
280,19,4,25,16,10,2,0,4,-2,20,22,30,11,35,30,20,31,39,31,25,18,3,39,9,10,-2,23,24,34,26,18,12,10,25,27,14,9,8,9,-6,3,15,-11,8,18,6,6,4,13,2,15,0,14,5,12,13,1,51,9,11,18,-3,7,14,-6,-1,5,0,-4,12,-1,1,-5,5,-2,0,4,0,8,-2,18,-2,6,9,8,1,-5,8,-2,0,5,6,2,4,3,0,1,-1,-5,5,0,1,-2,1,2,-4,6,5,2,0,-10,11,4,2,-2,3,8,6,6,8,7,-1,6,-1,7,9,1,6,26,3,10,19,14,37,26,4,2,-1,-6,6,1,10,11,2,2,-19,1,-22,-6,13,22
283,-10,-7,-12,-14,-10,-8,3,-9,-15,-6,-11,-14,-3,0,-4,-6,1,1,-8,-9,-11,-1,2,0,-15,-5,-10,-8,-7,-10,-7,-5,-7,-10,-13,-11,-6,1,-17,-11,6,4,-5,-14,4,-15,4,-12,2,-7,-15,-3,10,-5,-11,-3,0,-16,-5,-12,17,-9,12,-9,-7,-7,-7,6,-5,1,3,-2,0,-4,1,-2,-6,-1,-2,-3,6,-7,9,-1,-3,-4,-2,-6,-2,-8,-4,-7,0,-5,-2,-4,-1,2,-6,7,1,-8,0,0,1,-2,13,-5,7,-6,-1,2,-8,0,-3,5,-1,-2,3,6,2,10,0,1,0,2,-6,4,6,14,-4,2,13,-1,10,4,-7,2,0,-1,0,2,-5,-19,-14,-36,-14,-7,-4,-5,-30
287,29,1,25,27,16,18,6,29,8,30,22,43,28,30,47,21,35,32,34,40,36,2,1,23,21,18,29,35,20,2,34,17,28,15,22,10,9,16,0,3,11,11,5,1,16,12,10,4,18,0,4,1,15,11,9,8,8,55,8,3,25,13,15,2,1,4,0,4,7,2,5,5,0,5,1,1,3,0,2,1,1,0,1,2,8,0,2,0,1,0,2,0,2,0,1,1,1,2,0,0,2,1,8,6,15,0,9,2,7,0,10,11,1,3,0,3,6,13,4,6,0,18,1,12,5,5,4,4,27,1,18,16,18,19,27,7,8,13,5,5,14,6,6,14,7,13,3,2,2,2,2
290,-5,-1,0,-5,-2,0,-3,0,-8,-1,-1,0,-4,-1,-1,0,-1,-1,0,0,-3,-2,-1,0,-4,-1,-1,-2,0,-2,-3,-4,-2,0,-4,13,3,9,0,-3,-1,3,-5,-1,7,5,5,-4,-5,0,-1,-1,4,4,14,6,-4,29,3,-1,9,6,6,-1,-1,1,2,4,9,-2,6,5,0,5,15,7,3,0,3,0,-1,1,-1,7,-2,0,-2,11,-1,0,-2,0,2,0,-1,-1,-1,4,0,8,-2,-1,-5,6,7,1,0,4,2,0,0,0,1,-3,0,5,6,7,-2,5,2,6,1,6,7,4,-1,9,18,1,-1,8,-3,25,22,1,4,14,9,3,7,-2,7,-13,-5,-12,-3,-2,-1,-2,-2
294,24,0,21,5,4,16,2,26,1,23,13,35,2,36,30,1,30,5,35,23,23,1,6,16,12,2,4,18,8,1,18,1,28,21,23,8,10,12,1,0,9,9,3,0,18,6,4,0,4,2,8,0,12,9,13,3,10,35,11,10,13,7,10,2,1,0,0,6,1,0,1,2,0,0,4,4,0,5,2,0,0,0,2,7,2,1,2,0,1,0,1,0,3,3,0,2,1,0,2,5,0,0,7,7,6,8,1,1,5,2,0,10,13,0,4,11,6,8,0,1,1,7,6,5,9,6,0,5,21,19,13,25,8,20,13,8,8,15,9,11,4,0,7,5,1,9,4,5,1,6,12
297,0,0,0,0,0,-2,-2,-1,-1,-3,1,0,0,-3,-1,-1,0,-1,-2,0,-2,0,0,-1,0,-1,-4,-2,-4,-1,-1,-1,-1,-1,-1,4,6,6,0,0,11,3,-1,0,4,4,0,0,8,-2,3,0,4,5,0,-1,-1,21,9,12,10,6,11,-2,-1,11,0,0,15,0,3,-2,0,0,4,4,2,7,4,0,0,5,1,-5,-2,-1,-2,3,-1,0,-1,0,0,-3,0,2,-1,0,-1,11,0,3,-1,1,2,-4,2,0,4,-2,0,-2,-2,0,-1,-1,1,0,0,-1,-1,-1,-2,5,9,7,0,0,14,2,3,5,6,19,18,0,0,0,-1,2,0,0,5,-5,-1,-9,-4,-3,0,-6,-10
301,23,6,23,16,16,22,2,22,1,33,27,33,35,19,32,30,41,44,30,36,11,34,33,24,18,1,0,16,-2,24,38,-5,10,27,7,7,15,10,0,0,7,19,-2,0,16,8,8,1,19,1,15,1,17,16,7,1,15,52,16,16,18,18,19,1,4,3,0,2,0,3,3,1,1,1,8,2,2,5,2,3,-1,0,6,1,2,0,-2,3,1,4,2,-2,2,2,3,6,0,0,1,2,0,6,8,-1,13,0,5,3,2,8,-5,-1,13,2,2,3,5,0,7,3,2,2,8,5,9,5,-1,2,28,10,20,20,22,21,25,2,5,11,-2,9,2,-2,11,13,3,13,8,14,0,2,0
304,-2,-2,3,5,-10,5,12,8,-21,-9,6,-1,0,-6,4,-6,-7,-2,0,-1,-11,9,-6,-17,9,-4,1,3,22,-26,6,-1,2,8,42,2,1,13,10,-18,-16,9,18,11,0,-3,6,-9,2,15,12,2,6,-4,-1,-1,13,-1,7,-1,6,4,2,12,9,13,-1,30,25,5,2,-4,-2,-3,8,3,6,0,5,-7,2,4,5,-2,7,-1,5,4,0,-1,-5,-2,-4,5,1,3,-1,0,3,13,5,-3,12,3,11,-2,7,13,1,11,-1,16,8,3,5,-7,2,11,7,11,9,11,5,6,6,4,-7,-8,15,22,5,-22,22,31,10,-13,-6,7,5,-12,-2,10,5,56,2,-28,32,-44,-15,-6,-11
308,11,18,29,22,30,12,6,43,34,38,33,32,15,32,30,26,30,27,28,34,36,16,38,28,10,23,-3,22,10,33,14,-1,16,30,30,23,2,15,27,-4,12,12,-2,2,18,18,2,-26,-6,2,19,1,12,14,13,9,4,60,7,14,5,10,10,16,4,-1,7,5,6,-7,2,6,-3,-1,12,17,-2,7,6,4,2,5,0,3,2,1,3,10,-2,8,-3,10,4,4,4,2,7,0,-6,3,2,-3,3,9,8,15,0,0,16,2,31,-11,15,6,10,5,1,7,6,9,-1,15,6,4,8,31,4,6,26,22,16,-5,16,8,32,-4,14,32,6,-1,12,-1,10,35,-12,37,-1,4,0,-3,28
311,8,-3,14,-7,7,-14,-1,-2,11,-1,5,21,6,-3,3,2,9,8,3,13,12,7,0,-2,7,19,7,-7,7,3,3,11,-2,5,17,7,0,2,21,-7,8,2,5,-7,3,9,8,0,5,11,15,4,7,10,9,9,-8,29,13,11,12,3,10,0,-3,2,0,1,9,-9,3,4,0,2,8,2,1,3,5,14,-9,2,7,4,2,5,2,7,-3,8,-3,7,5,0,6,6,4,5,3,1,-4,10,3,-3,-3,7,-6,6,1,12,19,0,5,0,5,4,3,5,5,5,-3,2,-2,14,-2,12,6,-1,23,9,11,17,-7,16,13,10,15,15,8,2,0,5,14,11,6,25,18,-22,-4,13,29
315,11,7,-1,15,4,16,2,19,-8,18,0,9,15,23,24,21,23,19,18,11,10,13,10,17,10,6,14,21,5,9,20,1,5,9,3,5,15,10,6,6,6,10,7,0,12,1,12,-1,8,6,6,0,14,-1,5,3,3,34,8,7,14,7,11,5,-5,8,7,0,0,1,4,0,-4,-4,2,-1,-1,4,2,9,0,1,-2,2,1,5,6,1,4,4,4,-1,0,-1,1,2,1,2,2,4,3,4,6,3,14,8,13,13,4,3,1,8,3,11,10,3,0,6,9,6,5,13,0,4,2,-4,-7,3,19,16,17,14,11,23,9,3,4,17,5,5,5,7,-3,6,-2,14,12,22,-6,1,0
318,-1,-2,-3,-2,-1,-2,0,0,-1,-3,-1,-1,0,0,0,0,-1,0,0,0,-1,0,-1,-1,-2,-1,-1,-1,-2,-2,0,-1,1,0,0,-1,7,5,0,0,9,-1,-2,0,7,6,3,0,8,-2,1,-3,7,3,9,8,-2,23,9,12,7,9,8,0,-2,-3,-1,0,0,0,-3,0,3,1,0,-1,0,-1,0,-1,0,2,-1,5,0,-3,0,2,0,-1,10,0,1,-2,0,-1,0,1,0,0,-1,-2,3,-2,4,0,1,0,3,-1,-2,-2,0,0,6,0,-1,10,1,4,2,-1,0,0,1,3,0,-1,25,-2,-1,9,-2,11,0,0,0,-2,0,0,0,3,-1,-5,-2,-8,-7,-3,-1,-3,-6
322,27,17,9,21,19,15,31,29,3,34,16,37,38,35,33,36,25,28,28,29,0,28,12,26,18,1,11,27,1,45,26,1,21,27,3,2,12,11,3,11,13,1,1,2,22,11,1,2,9,7,8,2,8,10,16,4,5,79,13,19,15,2,17,0,2,1,1,1,0,2,2,0,8,6,0,1,0,9,0,1,1,5,2,0,2,0,1,3,2,1,4,0,2,1,0,2,0,0,1,0,2,0,7,4,9,6,3,0,8,4,1,4,1,5,11,3,1,14,9,7,4,13,8,12,7,14,4,3,34,16,19,29,1,43,1,11,1,21,4,7,3,2,1,6,2,6,1,7,5,3,5
325,-1,0,-3,0,-2,-5,-4,-2,0,-2,0,-1,-1,-3,-1,-1,-1,0,0,0,0,-1,-2,-1,-1,0,-4,0,-1,-7,-3,-1,-3,-1,-3,-2,4,-1,-2,6,14,-1,-1,-2,13,9,1,-2,-1,2,-7,-2,-2,9,0,2,14,-12,11,12,3,-2,7,0,-2,-1,-1,-1,1,-2,-2,0,10,11,1,5,0,2,1,-1,0,7,-1,0,6,3,-1,7,-2,-1,2,0,4,4,3,-1,0,1,-1,0,0,0,4,-2,2,0,6,0,-3,3,-1,1,-1,-1,-1,2,-1,7,0,7,-1,0,-3,3,-3,-2,-4,-1,27,8,-1,3,1,10,18,9,-1,12,0,3,6,-1,2,-5,-2,-6,-1,-7,-5,-3,-4
329,17,27,3,20,10,2,14,28,11,16,23,34,28,20,0,31,24,29,22,38,0,4,25,2,18,2,2,30,2,20,9,1,16,13,4,3,8,12,5,7,8,1,0,0,19,14,3,3,1,9,3,0,9,10,0,17,2,11,12,3,13,1,12,3,4,8,1,0,4,2,0,3,5,2,3,3,0,3,1,2,5,0,0,0,0,3,0,1,0,2,1,1,0,0,1,0,0,5,3,2,2,3,8,1,6,6,3,5,5,6,5,0,10,2,4,5,1,9,5,1,2,9,2,8,7,10,10,3,18,20,18,23,16,23,27,5,3,18,1,6,7,9,6,14,4,13,1,5,4,10,10
332,9,-3,12,-5,7,13,3,-11,-5,-1,-3,-2,1,-2,-3,-2,1,0,-6,-3,-7,0,-7,-11,0,7,1,2,6,5,-8,-4,2,-1,1,8,3,8,4,-1,0,4,-2,14,3,2,0,9,3,15,0,10,-2,0,-2,1,31,-3,5,4,15,0,11,12,-5,2,-3,2,-8,-1,-1,2,15,-2,-4,-3,0,-1,-2,4,-6,6,-7,0,5,2,1,2,0,-4,-6,2,0,8,1,5,4,2,-5,-4,-2,-17,7,-9,5,-9,8,9,3,6,14,4,13,1,3,1,3,-1,0,6,-3,4,6,4,7,7,8,-16,29,-13,0,2,-9,34,32,0,-4,0,6,-10,7,0,2,-27,-14,-30,-8,-8,-7,-16,-28
336,6,20,3,20,8,0,15,25,32,23,15,32,21,31,11,20,32,36,3,29,6,29,22,5,0,3,8,26,-3,8,36,22,14,29,-17,15,10,-2,-3,-5,1,-2,-8,17,26,-5,14,0,14,3,-2,2,-1,7,-14,14,-3,43,8,15,8,-5,10,6,-7,3,7,-12,7,-8,-1,1,3,2,0,-1,0,-9,-2,-2,1,5,-1,2,10,3,-1,-2,-4,3,2,-15,-3,10,-1,3,-3,4,-3,2,-1,-1,8,-4,8,6,12,-6,6,7,4,6,10,-8,2,8,-3,4,7,-3,7,12,-3,-4,1,14,9,-10,12,-3,18,7,19,11,21,9,3,21,3,-2,-10,7,8,2,-4,54,5,3,-2,0,-9
339,10,-8,-2,-7,3,-8,0,-2,4,-2,-2,0,-1,0,-5,3,-2,-1,2,-10,6,-3,-7,9,5,-12,-10,-16,14,-7,31,0,-3,7,-8,25,3,15,-5,-1,13,11,-17,1,7,15,0,16,10,39,-1,3,7,12,12,27,-13,3,6,7,10,-13,-6,-4,-6,10,22,8,-1,-1,-13,0,-2,4,13,9,1,0,2,10,3,6,11,-6,5,8,-6,6,-4,0,1,-1,5,17,3,-5,4,1,3,3,8,-6,4,-11,-5,-10,4,4,-7,5,-15,-6,3,-18,4,5,8,8,-4,4,1,6,4,17,7,12,-10,6,34,10,5,9,6,1,26,4,-1,20,15,8,10,-3,5,-14,-7,-18,13,-42,4,4,10
343,25,13,28,9,7,5,14,16,30,12,11,37,33,19,27,20,23,25,23,35,4,4,18,-3,18,-8,5,25,1,15,-3,18,21,16,16,4,6,4,-4,11,15,-11,-1,10,10,15,3,13,-5,0,6,18,18,10,22,4,-3,78,21,11,15,27,5,-2,12,-2,-2,4,11,-2,2,7,15,11,-4,5,5,0,-1,1,-1,13,4,1,6,2,-3,3,-2,-4,1,4,2,6,-2,1,0,3,0,-4,0,3,1,6,14,0,3,4,6,4,4,11,11,9,-1,12,7,9,14,9,5,16,5,8,2,4,17,3,40,0,16,9,2,5,39,11,7,17,8,9,8,3,15,22,17,24,5,-3,6,3,25
346,-2,-1,-4,-1,-3,-2,-1,-2,-3,-4,-1,0,0,0,-1,-1,0,-1,-1,-1,-2,-3,-2,-2,-2,-1,-1,-4,-2,-2,-1,-1,-3,-3,-4,-3,0,-3,-1,-2,-3,-2,-1,-3,12,-1,-1,-4,0,-4,-2,-3,-2,0,-3,0,9,-6,-4,0,7,0,17,-1,-2,-1,-2,1,-3,-2,-1,-3,-5,-1,0,0,3,0,0,-3,-1,-1,-1,4,-2,5,4,-2,-1,-1,0,2,2,0,0,1,0,2,0,0,0,-1,0,2,-1,-1,0,7,-1,0,0,0,-2,-1,4,-3,-1,-2,-1,-2,3,6,0,0,-1,0,0,-1,17,12,-3,0,1,0,3,1,1,-3,-2,-1,0,6,-1,-5,-3,-13,-2,-11,-2,-1,-7
350,2,17,1,6,8,2,17,0,25,33,24,29,27,29,37,26,33,26,58,27,4,7,10,5,1,0,6,16,15,21,2,3,1,23,6,3,2,2,0,1,2,1,0,1,17,2,2,5,0,2,1,4,0,2,2,1,26,46,1,17,15,0,18,0,5,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,4,5,4,6,0,0,0,0,1,2,2,0,1,0,4,1,3,1,0,3,7,13,0,14,1,2,1,12,9,3,0,11,15,3,0,2,7,0,1,2,6,1,1,1,5,30,16,21,1,13,28,21,4,3,17,0,3,0,7,9,5,5,6,3,6,2,4,1
353,-2,-2,0,-1,-1,-2,0,0,1,-3,-3,-5,-2,0,-4,0,0,0,-2,0,-4,-3,-1,0,-1,1,-3,-4,-1,-2,-2,-2,-1,-1,-2,-2,-1,-2,0,-1,-2,-1,0,-1,11,4,5,6,0,-2,0,3,7,-2,-2,-1,16,-9,1,12,7,0,-4,0,-5,0,0,3,0,1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,7,0,1,5,7,4,5,0,0,0,-1,-1,-1,1,0,2,1,-1,3,-1,0,0,0,4,0,0,6,-2,0,4,0,2,3,0,2,4,0,8,6,0,13,5,3,-1,-1,-1,1,-4,-3,-2,-1,6,22,21,0,1,-4,0,-2,0,0,7,-5,-5,-5,-3,-5,-1,-2,-1
357,29,1,35,31,19,0,12,0,13,18,21,16,27,21,21,42,29,13,11,32,0,10,11,23,1,13,20,17,20,14,7,1,17,23,7,1,10,0,0,1,0,0,3,0,8,5,8,22,6,9,0,17,10,5,12,1,12,8,7,13,9,7,5,0,2,1,1,5,10,1,1,0,1,0,0,1,1,8,0,3,1,7,1,3,5,1,6,8,0,0,4,0,0,1,0,1,0,0,1,4,1,1,12,5,8,1,12,8,10,0,4,2,4,2,3,15,8,0,3,6,0,6,2,13,2,5,4,11,2,15,5,3,14,24,30,8,2,12,0,8,5,2,13,9,3,4,3,7,0,3,7
