day,Komkommer,Courgette,SnoepVegetable tomaat,Paprika Mix,Paprika,Geschrapte worteltjes,Basis Sperziebonen,Basis Rode kool met appel,Basis worteltjes fijn,Basis erwten zeer fijn,Basis sperziebonen,Biologische courgette,Biologische Bloemkool,Biologische knoflook,Biologische pompoen,Biologische kikkererwten,Biologische prei,Biologische rode kool,Biologische cherry tomaten,Biologische brocolli,Boerenkool gesneden,Spruiten,Witlof,Rucola,Nasi bami Vegetable,Snijbonen,Buitenbeentjes puntpaprika,Basis Maiskorrels,Wortelen,Pompoen stukjes,Verse zuurkool,Buitenbeentjes komkommer,Buitenbeentjes paprika,SnoepVegetable worteltjes,WokVegetable thais,Mandarijenen,Bananen,Chiquita bananen,Pitloze witte druiven,Zoete kleine appeltjes,Pink lady appels,Pitloze rode druiven,Elstar,Conference,Biologische banane,Citroenen,Mango,Blauwe bessen,Aardbeien,Jonagold,Mandarijnen groot,Mango eetrijp,Buitenbeetjes appels,Limoenen,Granny smith,Grapefruit rood,Kanzi appelen,Basis annanasstukjes,Biologisch wilde bosbes,Biologische rozijnen,Biologische santana appelen,Pitloze druivenmix,Biologische sinaasappelen,Aardbeien ontkroond,Rundergehakt,Gerookte spekreepjes,Spekreepjes,Mini gourmet hamburgers,Unox Gelderse rookworst,Half om half gehakt,Slavinken,Mini biefstukjes,Rundersoepballetjes,Hamburgers,Mini gourmet kipsatespiesjes,Unox Magere rookworst,Biologische spekreepjes,Sappige gelders rookworst,Biologisch rundergehakt,Varkensbraadworst,Runder riblap Iers,rundergehakt,gerookt onbijtspek,rundervinken,half of half gehakt,Gekruide runderchipolata,Mini gourmet slavink,Mini gourmet varkenshaas,Zigeuner gehaktschnitzel,Veluwse rookworst fijn,Runderbraadworst,Spekblokjes,biologische Hamburger,Mager rundergehakt,Biologische gerookte ontbijtspek,Biefstuk,Biologische runderchipolata,Biologische rundersoepballetjes,Kipblokjes,Kipfilet naturel,Krokante Kipfiletschnitzel,Kipfilet,Zaans volkoren heel,Tijger bruin heel,Zaans volkoren half,meergranen volkoren half,Walkdorn heel,Zaans bruin heel,Tijger volkoren half,Tijger volkoren heel,Mais half,Tijger bruin half,Volkoren heel,Meergranen volkoren heel,Tijger wit half,Vloerbrood meergranen,Vloerbrood volkoren ,Casino wit half,Tijger wit heel,Bruin heel,Zaanse sijnder bruin half,Boerenvolkoren sesam heel,Steiv spelt gesneden,Krenten- en rozijnenbrood half,Zaans volkoren ,Atkins laag koolhydraat volkoren brood half,Bolletje Fries roggebrood,Kaneelbroodjes,Biologisch Vloerbrood meerzaden heel,Basic meergranen heel,Basic wit heel,Basic casino half,Basic volkoren heel,Biologisch volkoren heel,Biologisch bruin heel,Glutenvrij bruin,Muesli-notenbrood,Basic roggebrood,Melkbroodjes,Krenten rozijnenwegge,Amandelkrans,Roomboter chocolade brood,Chinois brioche,Vanille muffins (vers),Basic chocolate chip cookies,Oreo,Bakkersspeculaas,Eierkoeken,Ribbelchips naturel,Ribbelchips paprika,Doritos sweet chili
269,35,43,35,24,30,29,29,19,39,23,21,14,14,14,8,19,10,10,19,13,34,29,33,31,26,34,32,20,25,31,34,44,23,35,38,23,21,19,45,16,29,18,20,30,14,15,18,50,23,25,16,68,26,18,18,17,46,133,21,26,30,16,14,33,41,25,31,15,31,14,12,14,21,16,11,18,6,11,12,23,7,17,7,16,8,16,9,14,16,12,10,22,1,7,8,21,8,9,16,11,17,9,23,17,30,18,18,24,13,17,17,15,22,12,18,20,21,17,21,18,18,15,15,15,15,27,18,23,27,32,26,30,28,37,33,24,21,28,14,19,12,19,25,119,35,104,59,119,36,33,123
273,43,25,48,52,24,29,26,23,37,32,35,23,16,19,19,21,16,10,13,35,40,39,33,47,45,37,38,35,27,49,38,51,51,39,39,38,39,39,32,28,45,20,27,31,24,26,38,57,28,25,37,25,25,26,30,36,27,127,16,26,22,37,17,28,37,14,15,16,34,6,11,13,22,8,15,18,3,24,10,18,16,9,18,6,19,23,13,13,19,12,16,26,4,19,6,14,4,3,12,15,25,18,20,16,19,19,22,20,19,17,23,25,18,23,14,20,33,30,16,20,20,20,12,27,25,21,11,27,42,26,32,20,25,41,33,19,26,25,31,19,20,24,16,122,23,115,32,92,30,47,123
276,38,45,27,37,27,22,24,18,21,21,21,13,12,6,8,14,11,6,10,11,36,27,28,29,26,29,28,25,21,35,26,26,37,18,27,17,12,16,21,19,13,25,28,23,14,23,26,56,9,26,18,14,16,12,18,13,21,131,14,9,16,10,9,21,39,19,17,22,36,14,19,17,13,12,16,11,6,16,5,20,18,24,12,19,10,17,13,10,18,12,16,16,2,17,5,11,2,3,17,10,12,17,18,18,19,15,16,15,14,9,19,16,12,14,9,19,17,27,24,19,17,13,25,17,13,18,12,10,22,18,24,28,36,25,25,14,26,26,15,23,15,9,10,107,36,97,33,127,39,43,101
280,23,27,18,28,26,29,30,18,20,27,23,15,18,9,15,21,10,11,11,15,25,21,24,20,14,30,18,18,13,24,25,21,21,24,26,21,12,12,13,20,13,12,23,24,8,8,13,36,10,19,14,25,11,16,12,13,24,101,7,10,14,18,17,25,21,8,12,11,28,17,16,10,13,7,20,13,1,13,2,13,17,14,10,7,6,12,17,9,13,14,12,10,3,12,2,14,4,3,15,11,15,7,16,13,16,15,11,12,11,16,23,9,11,15,16,15,13,14,8,6,13,13,13,14,20,12,14,12,26,28,33,20,19,26,21,9,17,23,16,9,13,11,10,102,35,109,27,120,36,30,95
283,34,43,29,32,33,29,27,26,28,26,30,18,13,8,8,20,9,6,17,15,29,27,45,27,39,36,31,28,29,53,31,25,29,41,40,35,30,20,35,26,20,20,35,41,18,37,19,48,20,28,44,30,18,29,39,30,27,161,17,22,16,33,11,36,33,20,18,14,40,35,10,18,19,20,21,19,10,12,14,21,27,15,18,17,22,16,11,18,17,22,13,14,4,19,10,18,6,4,15,12,10,20,28,13,14,10,11,25,12,25,23,18,12,27,11,22,21,21,20,16,10,13,11,20,18,22,21,20,34,15,31,29,18,35,30,19,16,39,21,20,12,18,23,102,41,127,42,87,37,29,116
287,20,21,28,20,26,26,24,18,21,15,19,7,16,8,2,9,6,10,8,7,20,25,20,16,28,23,21,14,23,19,13,49,16,22,20,14,18,8,9,15,20,15,20,22,12,12,14,29,19,20,25,18,11,18,17,15,16,100,12,10,6,12,12,26,21,7,7,8,22,15,8,8,13,10,13,15,2,8,7,11,12,9,10,11,9,13,17,10,8,6,30,9,3,14,1,12,1,3,12,15,7,11,12,10,7,8,13,13,15,35,7,12,11,14,15,8,6,8,22,14,9,11,17,10,5,14,13,12,20,21,24,21,34,18,20,20,9,21,10,15,9,12,12,132,32,134,40,59,33,39,47
290,27,25,31,40,34,33,31,26,41,24,26,8,32,11,14,14,14,29,10,17,31,29,21,32,38,33,41,34,31,45,35,56,22,29,32,19,22,16,15,28,25,25,30,28,14,22,20,45,37,25,29,31,20,16,10,16,32,107,21,26,18,20,19,37,26,16,15,15,31,18,13,15,21,13,8,15,2,7,9,11,9,15,17,12,21,9,13,11,15,10,31,15,4,15,7,15,4,3,14,10,10,18,23,17,21,20,9,22,17,28,5,18,13,23,16,14,17,17,19,20,23,15,20,19,13,18,23,10,37,27,26,21,29,30,30,14,17,27,15,10,11,21,18,135,40,145,37,68,20,31,57
294,24,21,23,23,31,23,36,19,22,25,26,10,16,6,11,9,8,19,6,10,25,18,23,23,22,52,53,22,48,22,19,27,18,24,23,24,12,8,27,15,15,16,21,23,11,19,18,21,8,26,24,20,15,15,17,27,21,121,11,10,19,22,15,17,30,13,16,10,29,16,15,19,16,22,16,13,4,10,7,9,7,13,20,12,7,14,15,12,14,16,11,13,1,12,5,9,4,6,17,10,19,12,20,11,9,19,12,19,13,15,17,19,12,21,20,19,19,22,12,18,20,20,13,13,10,13,12,20,27,27,26,21,29,23,25,23,12,25,13,17,17,19,15,101,30,95,37,92,35,27,174
297,28,18,26,26,32,27,17,22,29,23,20,13,8,19,15,7,6,22,15,9,39,20,15,24,32,41,53,32,37,37,16,41,34,27,30,18,16,19,40,14,16,20,33,21,17,24,23,40,15,19,18,21,17,20,27,29,29,108,12,14,9,13,12,23,30,7,26,14,23,15,12,15,13,18,15,18,5,8,6,14,16,11,11,21,18,15,19,17,17,11,14,12,6,19,0,18,7,10,15,11,8,15,19,22,16,20,18,18,15,13,18,24,15,19,17,18,17,25,18,22,18,24,16,16,16,14,22,14,20,23,22,20,24,27,25,13,20,31,27,12,8,12,12,86,21,86,34,81,40,23,145
301,21,29,24,24,21,24,23,24,25,14,16,10,8,12,7,10,7,9,5,7,21,16,23,21,23,18,29,20,37,13,20,42,21,22,54,26,11,16,22,9,22,7,26,26,13,17,12,32,12,19,24,19,15,12,12,18,9,114,10,11,8,10,13,19,20,12,8,20,35,11,12,8,12,14,12,21,2,9,8,10,22,17,9,10,10,11,12,11,12,14,8,24,3,6,2,9,3,2,8,17,10,7,7,16,11,17,12,9,18,10,20,24,11,13,14,12,9,13,16,7,14,10,12,19,9,12,14,19,19,26,16,14,14,18,16,14,11,20,12,10,6,16,11,160,21,68,63,79,30,34,100
304,32,29,29,22,33,29,19,16,37,24,17,12,13,14,9,13,15,15,11,11,33,20,25,39,27,23,26,23,30,41,22,32,23,16,30,30,26,9,19,29,38,21,16,15,21,23,19,59,20,16,18,21,18,27,27,27,23,133,17,22,21,22,17,21,22,8,8,7,16,6,13,20,14,17,13,15,5,15,7,19,10,9,15,19,9,14,7,12,18,11,19,17,9,10,4,15,5,7,12,12,11,16,14,5,14,12,22,15,19,16,21,7,9,14,17,15,19,14,14,14,10,13,16,17,13,16,15,27,40,13,35,29,17,22,39,18,24,24,18,16,18,12,10,106,24,107,23,103,36,39,95
308,28,28,14,16,16,20,13,5,13,15,13,14,6,12,15,15,13,11,13,12,22,23,13,20,25,18,33,24,18,28,24,25,23,20,28,12,23,10,12,18,15,12,26,24,11,11,19,49,16,15,12,15,13,11,16,15,23,86,18,15,22,14,15,14,19,16,9,13,17,15,14,10,11,14,6,3,5,7,3,12,14,9,14,11,13,12,8,6,13,6,12,8,2,14,1,12,1,2,22,12,12,17,16,8,11,11,14,10,4,14,13,23,9,16,11,8,15,15,12,8,15,11,7,13,18,11,14,11,26,18,18,21,21,40,27,9,13,11,9,11,13,10,18,71,38,69,25,112,30,31,83
311,24,39,28,37,27,47,24,29,25,29,29,13,12,20,11,15,9,12,7,16,22,22,35,29,30,23,18,26,27,36,24,23,35,34,35,21,23,25,28,27,20,31,22,32,20,23,15,45,15,22,18,28,18,18,19,19,33,114,10,12,9,26,18,32,37,15,15,9,35,25,18,18,13,16,19,11,5,13,8,10,24,17,11,16,17,14,15,12,14,10,14,13,3,13,2,15,3,1,18,10,18,6,17,21,19,9,24,15,17,15,11,17,22,14,11,15,23,15,18,17,25,13,6,11,14,21,12,20,19,23,16,17,22,26,30,21,22,24,19,21,21,14,12,92,34,91,19,126,37,30,66
315,32,33,36,26,33,27,33,29,31,27,31,11,13,8,17,11,15,15,20,8,34,30,26,27,28,23,31,31,26,25,24,26,30,26,25,48,12,18,26,9,14,37,25,27,16,12,13,32,9,16,33,22,11,24,18,18,25,123,18,15,15,15,15,16,44,15,20,23,41,12,8,16,22,16,20,28,2,11,8,23,14,13,18,13,14,11,11,12,9,13,12,16,3,17,7,17,3,5,14,10,10,23,17,15,16,16,15,13,20,17,16,17,28,21,14,16,21,9,12,11,13,18,17,19,18,17,25,19,27,35,31,25,24,46,30,16,15,27,16,12,18,15,18,93,32,145,64,120,28,33,114
318,27,27,30,28,25,20,16,15,21,18,21,11,3,6,8,7,19,13,13,18,36,24,33,24,36,32,27,21,33,16,22,25,30,23,41,57,15,15,31,11,18,33,34,26,12,19,21,41,17,18,34,22,23,21,13,17,22,96,14,9,11,14,13,25,33,10,10,9,28,14,17,11,13,9,19,18,6,19,6,24,15,15,18,9,14,18,10,13,12,8,6,12,3,11,2,14,4,5,12,15,14,24,13,18,14,14,15,12,14,16,19,18,25,15,8,17,16,12,18,16,20,14,13,12,11,12,16,17,14,23,21,13,26,29,18,16,12,23,18,15,14,19,17,72,26,101,58,85,21,16,89
322,19,26,57,13,24,46,16,21,22,17,24,4,10,14,9,3,8,8,13,6,24,19,27,25,20,31,41,23,28,21,25,29,17,28,20,18,19,11,13,5,15,39,21,18,6,15,21,25,30,17,71,14,24,17,11,24,8,98,12,3,18,40,13,28,28,15,25,15,30,13,12,11,7,8,17,15,3,5,15,15,10,11,12,21,15,11,18,13,20,12,13,14,1,14,2,19,5,4,10,12,9,19,18,22,14,14,17,20,18,15,22,18,19,23,16,20,19,13,15,16,16,16,17,12,14,10,16,18,14,28,30,21,26,27,19,11,22,17,18,17,17,18,19,109,23,88,22,101,35,33,95
325,21,23,68,22,28,46,25,22,29,32,25,8,11,18,13,9,11,11,17,6,28,31,27,33,29,19,44,21,23,31,38,26,25,25,33,29,17,25,19,22,12,37,22,23,11,12,23,39,34,22,64,24,22,12,21,17,23,119,12,18,15,47,16,23,22,16,26,13,31,13,22,14,6,7,24,17,6,14,6,16,11,12,16,20,15,16,9,11,16,9,14,10,3,8,4,19,3,5,22,18,19,15,18,13,18,20,19,12,20,15,20,20,11,23,21,14,26,17,21,19,18,18,15,16,21,20,10,17,26,15,21,19,39,25,20,15,10,25,23,16,16,14,16,129,46,86,38,110,33,30,120
329,34,20,26,24,32,44,22,26,25,19,19,11,11,10,13,10,15,11,7,7,34,35,19,36,27,37,25,16,23,23,23,26,26,33,25,26,20,17,25,16,29,18,18,15,12,17,20,39,18,19,38,19,22,18,17,14,37,127,11,21,13,25,11,27,34,8,10,10,26,27,14,11,12,15,22,31,4,10,9,12,9,12,13,11,12,11,13,12,17,11,11,12,4,12,2,10,3,0,11,24,11,12,9,15,17,16,16,19,23,17,9,17,12,16,14,21,13,10,22,20,22,11,22,19,8,17,7,11,28,31,28,21,19,20,12,16,21,22,19,17,14,9,13,113,16,82,29,109,36,74,120
332,23,28,21,38,23,34,20,35,21,25,25,13,17,13,21,15,11,8,14,14,47,23,28,40,33,30,29,21,39,28,31,26,23,23,27,32,19,18,23,26,24,22,31,10,16,26,21,35,15,18,37,16,24,22,16,17,26,130,18,15,16,17,16,21,35,14,14,8,52,16,18,15,7,15,24,29,7,17,11,15,20,10,14,14,15,11,11,19,17,16,19,16,8,12,4,13,2,5,18,20,17,26,15,17,12,29,14,14,17,12,13,16,11,17,16,13,13,23,15,10,15,18,11,21,14,14,14,20,23,35,23,31,38,21,21,20,21,29,14,31,17,22,21,130,37,126,26,113,37,77,125
336,33,27,27,15,29,25,26,17,18,24,22,11,10,8,10,13,7,8,11,13,24,21,26,36,36,23,20,21,28,35,24,25,26,23,36,15,18,19,23,25,16,24,21,3,4,21,16,39,17,23,23,14,26,22,28,22,18,107,16,13,13,17,12,20,36,12,12,19,27,13,13,13,13,15,17,19,2,24,9,14,10,11,11,9,9,10,15,15,13,14,13,25,6,13,7,15,5,1,12,11,10,12,15,17,16,11,14,20,10,14,14,14,8,16,19,9,19,13,13,16,14,13,16,16,17,19,8,23,21,33,21,28,25,31,21,14,18,19,14,16,22,13,10,118,36,98,38,120,31,30,108
339,18,36,31,40,23,41,25,22,17,34,27,10,8,18,14,13,15,13,15,15,26,38,32,35,27,38,36,39,22,34,28,29,31,25,37,17,22,13,23,26,12,18,38,21,15,14,21,38,12,18,24,31,19,16,13,17,32,120,20,16,14,31,20,27,32,13,12,12,35,13,22,12,19,13,6,11,4,16,9,12,16,14,10,20,15,9,19,11,15,12,16,14,3,5,2,22,2,5,10,15,10,18,20,28,21,22,14,14,23,14,24,23,13,22,16,20,13,19,19,20,16,12,19,9,19,13,25,15,19,25,31,26,34,36,21,10,15,18,9,15,16,22,14,112,47,136,31,151,33,41,96
343,25,33,19,30,37,41,22,18,16,24,33,14,16,16,22,16,20,20,13,14,36,31,30,31,29,32,27,26,21,30,38,21,20,28,22,31,20,17,29,18,17,31,23,20,17,10,20,32,18,20,35,20,13,14,8,15,21,96,22,19,11,16,12,20,28,16,12,10,31,18,9,12,13,8,19,14,0,12,9,20,12,13,10,14,8,10,13,10,13,17,12,6,2,14,6,15,4,3,12,13,11,14,25,13,15,16,18,14,21,19,12,18,17,8,21,13,18,20,9,21,14,8,22,12,20,10,21,15,15,29,21,18,37,30,21,14,15,24,6,12,11,12,12,85,33,122,34,115,35,26,85
346,37,29,40,34,36,28,24,35,20,26,22,9,13,8,9,14,9,16,6,14,44,45,35,39,62,44,33,28,34,33,33,34,43,33,41,53,26,27,23,42,28,31,25,31,8,33,23,50,35,33,33,30,33,32,32,29,19,146,28,16,18,35,10,23,40,18,17,16,46,11,28,15,14,25,24,19,4,15,12,25,19,11,21,14,17,15,11,25,18,14,14,8,4,9,6,16,10,5,15,17,17,17,23,14,14,23,15,20,18,24,12,11,21,19,16,13,17,24,29,12,23,26,19,23,24,28,25,18,27,19,25,7,25,36,33,24,20,32,25,26,28,17,16,122,38,139,42,106,29,36,121
350,32,28,33,22,24,30,23,22,15,11,17,16,7,10,11,5,7,8,4,10,25,21,26,24,21,27,21,32,22,22,30,50,27,19,28,29,26,22,15,14,19,15,21,16,7,18,14,41,21,16,19,20,16,18,26,28,16,104,9,6,8,15,14,13,24,8,17,16,27,12,18,9,10,13,28,19,3,16,11,11,15,8,24,12,11,8,6,9,12,12,15,20,3,11,7,16,1,2,18,8,16,11,13,16,11,8,11,11,15,7,16,17,11,16,16,14,14,19,12,16,15,9,5,11,19,14,13,11,16,23,28,26,20,13,19,14,11,34,9,14,19,20,10,103,39,93,39,126,42,38,101
353,24,42,20,17,28,30,30,31,21,17,26,24,13,15,17,3,15,23,18,10,50,34,35,20,20,25,30,38,22,36,25,74,25,32,41,47,20,22,24,21,22,22,16,20,22,21,20,37,20,24,38,26,19,24,17,22,18,134,17,15,20,24,24,22,38,13,16,16,38,16,8,17,19,15,20,15,6,15,14,9,15,10,28,14,17,14,12,10,17,16,19,16,8,17,2,20,3,4,14,15,15,14,13,18,18,8,18,15,17,4,14,20,21,12,18,8,13,13,17,9,12,17,16,13,17,17,14,16,41,35,33,31,34,28,19,19,31,34,4,17,15,19,8,109,43,95,37,110,33,26,109
357,17,31,18,16,24,23,16,13,34,39,19,15,14,14,16,7,11,15,27,10,26,26,22,26,17,25,21,13,29,24,20,32,20,21,24,25,14,23,18,31,12,14,12,16,13,16,17,28,13,18,21,10,15,20,18,34,17,88,19,10,17,13,21,15,16,28,11,5,37,12,12,11,12,8,21,18,3,5,8,13,10,8,22,13,6,6,6,9,8,13,4,12,4,13,6,16,8,9,12,12,5,9,10,12,10,17,10,10,20,15,17,14,11,20,12,11,13,13,19,15,8,9,13,11,19,12,17,10,26,18,14,17,11,22,20,13,15,17,17,19,18,16,14,76,27,116,25,91,26,38,78
360,30,18,26,25,41,20,16,16,38,34,22,9,10,9,17,10,7,11,34,8,36,34,25,26,25,20,17,17,28,28,28,39,34,26,29,33,16,22,13,40,12,11,21,19,19,19,13,42,20,20,32,22,18,20,10,22,20,110,17,9,13,23,18,15,27,25,8,11,56,7,14,9,9,7,15,14,10,20,8,12,15,10,21,5,11,7,6,10,6,15,16,5,6,7,3,17,2,6,16,11,12,10,19,15,13,14,12,18,8,14,14,21,14,17,17,16,11,14,19,15,15,15,11,15,13,16,21,21,25,20,7,7,20,26,24,21,13,20,11,21,25,20,16,87,31,81,29,91,25,26,75
