day,Komkommer,Courgette,SnoepVegetable tomaat,Paprika Mix,Paprika,Geschrapte worteltjes,Basis Sperziebonen,Basis Rode kool met appel,Basis worteltjes fijn,Basis erwten zeer fijn,Basis sperziebonen,Biologische courgette,Biologische Bloemkool,Biologische knoflook,Biologische pompoen,Biologische kikkererwten,Biologische prei,Biologische rode kool,Biologische cherry tomaten,Biologische brocolli,Boerenkool gesneden,Spruiten,Witlof,Rucola,Nasi bami Vegetable,Snijbonen,Buitenbeentjes puntpaprika,Basis Maiskorrels,Wortelen,Pompoen stukjes,Verse zuurkool,Buitenbeentjes komkommer,Buitenbeentjes paprika,SnoepVegetable worteltjes,WokVegetable thais,Mandarijenen,Bananen,Chiquita bananen,Pitloze witte druiven,Zoete kleine appeltjes,Pink lady appels,Pitloze rode druiven,Elstar,Conference,Biologische banane,Citroenen,Mango,Blauwe bessen,Aardbeien,Jonagold,Mandarijnen groot,Mango eetrijp,Buitenbeetjes appels,Limoenen,Granny smith,Grapefruit rood,Kanzi appelen,Basis annanasstukjes,Biologisch wilde bosbes,Biologische rozijnen,Biologische santana appelen,Pitloze druivenmix,Biologische sinaasappelen,Aardbeien ontkroond,Rundergehakt,Gerookte spekreepjes,Spekreepjes,Mini gourmet hamburgers,Unox Gelderse rookworst,Half om half gehakt,Slavinken,Mini biefstukjes,Rundersoepballetjes,Hamburgers,Mini gourmet kipsatespiesjes,Unox Magere rookworst,Biologische spekreepjes,Sappige gelders rookworst,Biologisch rundergehakt,Varkensbraadworst,Runder riblap Iers,rundergehakt,gerookt onbijtspek,rundervinken,half of half gehakt,Gekruide runderchipolata,Mini gourmet slavink,Mini gourmet varkenshaas,Zigeuner gehaktschnitzel,Veluwse rookworst fijn,Runderbraadworst,Spekblokjes,biologische Hamburger,Mager rundergehakt,Biologische gerookte ontbijtspek,Biefstuk,Biologische runderchipolata,Biologische rundersoepballetjes,Kipblokjes,Kipfilet naturel,Krokante Kipfiletschnitzel,Kipfilet,Zaans volkoren heel,Tijger bruin heel,Zaans volkoren half,meergranen volkoren half,Walkdorn heel,Zaans bruin heel,Tijger volkoren half,Tijger volkoren heel,Mais half,Tijger bruin half,Volkoren heel,Meergranen volkoren heel,Tijger wit half,Vloerbrood meergranen,Vloerbrood volkoren ,Casino wit half,Tijger wit heel,Bruin heel,Zaanse sijnder bruin half,Boerenvolkoren sesam heel,Steiv spelt gesneden,Krenten- en rozijnenbrood half,Zaans volkoren ,Atkins laag koolhydraat volkoren brood half,Bolletje Fries roggebrood,Kaneelbroodjes,Biologisch Vloerbrood meerzaden heel,Basic meergranen heel,Basic wit heel,Basic casino half,Basic volkoren heel,Biologisch volkoren heel,Biologisch bruin heel,Glutenvrij bruin,Muesli-notenbrood,Basic roggebrood,Melkbroodjes,Krenten rozijnenwegge,Amandelkrans,Roomboter chocolade brood,Chinois brioche,Vanille muffins (vers),Basic chocolate chip cookies,Oreo,Bakkersspeculaas,Eierkoeken,Ribbelchips naturel,Ribbelchips paprika,Doritos sweet chili
269,33,42,32,23,26,29,27,19,34,18,21,13,12,13,7,17,10,8,19,12,32,25,31,27,23,31,31,17,24,28,32,41,22,28,36,22,21,16,42,16,25,17,20,29,13,12,15,47,23,25,14,62,23,18,15,17,46,119,19,26,26,15,13,30,39,23,28,15,26,14,10,13,18,15,10,16,5,11,12,22,6,14,7,16,8,13,9,14,15,12,10,21,1,7,7,20,7,6,16,10,16,9,22,14,28,18,17,24,13,14,17,14,20,12,17,20,19,17,20,15,18,15,13,13,14,25,18,19,25,28,25,28,26,35,31,21,17,25,13,19,12,19,25,110,29,91,53,108,30,30,115
273,47,28,51,55,28,30,28,27,37,33,39,25,16,20,22,24,17,10,13,37,40,41,33,50,46,39,39,38,29,54,41,55,54,40,41,39,41,39,36,29,47,20,28,31,25,26,39,58,28,27,39,27,27,27,30,37,28,132,17,29,22,37,18,29,38,14,16,17,39,7,13,14,23,8,15,19,3,25,11,20,16,10,19,6,21,25,14,14,21,14,17,27,5,21,6,14,4,3,12,16,27,21,21,17,20,19,23,20,21,17,25,26,19,25,17,21,34,30,17,20,20,20,14,27,25,22,13,28,45,29,33,21,29,43,34,19,28,28,32,19,21,24,16,129,25,121,36,100,33,52,129
276,34,42,24,34,23,21,22,14,21,20,17,11,12,5,5,11,10,6,10,9,36,25,28,26,25,27,27,22,19,30,23,22,34,17,25,16,10,16,17,18,11,25,27,23,13,23,25,55,9,24,16,12,14,11,18,12,20,126,13,6,16,10,8,20,38,19,16,21,31,13,17,16,12,12,16,10,6,15,4,18,18,23,11,19,8,15,12,9,16,10,15,15,1,15,5,11,2,3,17,9,10,14,17,17,18,15,15,15,12,9,17,15,11,12,6,18,16,27,23,19,17,13,23,17,13,17,10,9,19,15,23,27,32,23,24,14,24,23,14,23,14,9,10,100,34,91,29,119,36,38,95
280,25,29,22,30,29,31,33,19,23,31,29,18,18,10,16,23,11,11,11,17,25,22,28,23,19,32,22,20,15,28,27,23,22,26,30,23,14,14,19,21,16,15,25,28,10,14,15,42,11,21,18,28,13,19,17,16,27,109,7,14,14,23,18,31,24,11,12,11,29,18,18,12,14,8,24,14,3,14,3,16,18,14,10,10,7,15,18,12,13,16,14,10,3,13,3,14,5,3,18,11,15,7,17,15,16,16,11,13,12,19,24,9,14,15,18,16,16,17,8,7,15,15,13,15,20,15,16,12,29,30,34,23,19,26,26,12,18,27,17,10,14,11,13,109,37,123,33,126,38,36,104
283,32,41,25,30,30,27,24,25,25,22,24,15,13,7,7,18,8,6,17,13,29,26,41,24,34,34,27,26,27,49,29,23,28,39,36,33,28,18,29,25,17,17,33,37,16,31,17,42,19,26,40,27,16,26,34,27,24,153,17,18,16,28,10,30,30,17,18,14,39,34,8,16,18,19,17,18,8,11,13,18,26,15,18,14,21,13,10,15,17,20,11,14,4,18,9,18,5,4,12,12,10,20,27,11,14,9,11,24,11,22,22,18,9,27,9,21,18,18,20,15,8,11,11,19,18,19,19,20,31,13,30,26,18,35,25,16,15,35,20,19,11,18,20,95,39,113,36,81,35,23,107
287,25,22,28,25,28,26,27,18,29,16,20,7,20,9,3,9,7,11,8,7,23,27,21,16,32,24,22,16,23,21,16,53,18,22,24,14,19,9,9,18,21,15,25,23,13,12,16,33,24,20,26,19,11,19,17,16,20,107,12,11,6,12,12,27,22,9,7,9,23,17,8,8,13,11,13,15,3,8,7,11,13,9,11,11,12,13,19,10,9,6,32,9,3,14,2,13,2,3,12,15,9,12,17,11,8,8,13,14,17,35,7,13,12,17,15,9,6,9,24,15,9,12,18,11,5,14,14,12,22,22,28,22,37,19,21,20,9,22,10,17,10,14,13,145,38,146,43,61,34,41,49
290,22,24,31,35,32,33,28,26,33,23,25,8,28,10,13,14,13,28,10,17,28,27,20,32,34,32,40,32,31,43,32,52,20,29,28,19,21,15,15,25,24,25,25,27,13,22,18,41,32,25,28,30,20,15,10,15,28,100,21,25,18,20,19,36,25,14,15,14,30,16,13,15,21,12,8,15,1,7,9,11,8,15,16,12,18,9,11,11,14,10,29,15,4,15,6,14,3,3,14,10,8,17,18,16,20,20,9,21,15,28,5,17,12,20,16,13,17,16,17,19,23,14,19,18,13,18,22,10,35,26,22,20,26,29,29,14,17,26,15,8,10,19,17,122,34,133,34,66,19,29,55
294,24,21,23,24,31,25,38,20,23,28,26,10,16,9,12,10,8,20,8,10,27,18,23,24,22,53,57,24,52,23,20,28,19,25,24,24,12,8,28,15,15,16,24,23,11,19,18,21,9,28,26,20,16,15,17,28,24,126,11,10,19,22,15,19,31,13,16,12,30,16,16,21,16,22,17,14,4,12,7,9,7,13,21,17,9,15,17,12,15,16,12,13,1,15,5,11,5,6,18,11,19,12,21,11,10,23,13,19,13,17,17,21,14,21,21,20,20,23,12,19,21,21,15,13,11,14,12,20,29,28,29,23,31,25,25,23,12,28,14,18,17,19,16,106,31,104,41,97,36,33,184
297,28,18,26,25,32,25,15,21,28,20,20,13,8,16,14,6,6,21,13,9,37,20,15,23,32,40,49,30,33,36,15,40,33,26,29,18,16,19,39,14,16,20,30,21,17,24,23,40,14,17,16,21,16,20,27,28,26,103,12,14,9,13,12,21,29,7,26,12,22,15,11,13,13,18,14,17,5,6,6,14,16,11,10,16,16,14,17,17,16,11,13,12,6,16,0,16,6,10,14,10,8,15,18,22,15,16,17,18,15,11,18,22,13,19,16,17,16,24,18,21,17,23,14,16,15,13,22,14,18,22,19,18,22,25,25,13,20,28,26,11,8,12,11,81,20,77,30,76,39,17,135
301,23,30,25,25,22,25,25,25,27,16,18,10,9,13,8,12,8,11,5,8,23,17,26,21,28,20,29,22,40,15,22,44,21,25,58,26,11,16,22,11,26,7,27,28,14,17,14,34,13,21,24,21,18,12,13,21,11,122,12,12,8,11,15,22,21,13,9,20,36,11,12,8,12,16,14,23,2,10,8,12,24,18,12,11,11,11,12,11,16,16,10,28,5,6,2,9,3,3,10,19,10,9,8,16,11,17,14,12,20,13,21,24,11,13,14,13,9,13,18,7,15,11,13,20,10,12,16,21,21,29,16,14,15,18,16,15,11,24,12,10,9,16,12,168,23,77,65,86,31,39,108
304,30,28,28,21,32,28,17,15,35,22,15,12,12,13,8,11,14,13,11,10,31,19,22,39,22,21,26,21,27,39,20,30,23,13,26,30,26,9,19,27,34,21,15,13,20,23,17,57,19,14,18,19,15,27,26,24,21,125,15,21,21,21,15,18,21,7,7,7,15,6,13,20,14,15,11,13,5,14,7,17,8,8,12,18,8,14,7,12,14,9,17,13,7,10,4,15,5,6,10,10,11,14,13,5,14,12,20,12,17,13,20,7,9,14,17,14,19,14,12,14,9,12,15,16,12,16,13,25,38,10,35,29,16,22,39,17,24,20,18,16,15,12,9,98,22,98,21,96,35,34,87
308,30,31,15,17,18,24,14,5,13,16,13,16,7,13,15,16,13,12,13,12,23,24,17,23,25,21,34,25,20,29,27,26,24,23,29,12,23,12,13,23,17,13,26,24,14,13,19,52,18,16,13,18,14,12,16,16,26,91,19,16,22,15,19,15,21,16,10,13,19,19,15,11,11,16,6,3,5,7,4,13,14,9,14,11,14,14,8,6,16,6,12,8,2,15,3,14,1,2,23,12,15,19,18,10,12,12,14,12,6,17,13,23,13,22,14,8,16,18,12,10,16,12,8,14,19,12,14,11,26,19,18,23,23,43,28,12,16,11,11,14,15,11,19,74,38,76,25,114,32,32,91
311,22,36,27,36,25,43,23,29,25,28,29,11,11,19,11,14,9,11,7,16,21,21,31,26,30,20,17,25,25,35,21,22,34,31,34,21,23,23,27,22,18,30,22,32,17,21,15,42,13,21,17,25,17,17,19,18,30,109,9,11,9,25,14,31,35,15,14,9,33,21,17,17,13,14,19,11,5,13,7,9,24,17,11,16,16,12,15,12,11,10,14,13,3,12,0,13,3,1,17,10,15,4,15,19,18,8,24,13,15,12,11,17,18,8,8,15,22,12,18,15,24,12,5,10,13,20,12,20,19,22,16,15,20,23,29,18,19,24,17,18,19,13,11,89,34,84,19,124,35,29,58
315,33,35,39,28,34,29,33,29,32,30,32,12,13,8,17,11,16,15,20,8,35,30,27,28,31,24,32,32,28,27,24,27,30,26,25,49,12,18,26,9,14,38,27,27,16,12,14,33,10,18,33,25,11,25,20,18,27,128,18,16,15,16,15,16,46,18,21,23,41,12,11,16,22,16,20,29,2,12,8,25,14,14,19,13,14,14,11,13,9,14,13,16,3,19,7,19,3,5,14,10,12,25,17,17,17,17,16,13,21,18,18,19,28,22,14,16,22,9,13,11,13,19,17,19,18,18,25,20,27,37,32,26,26,46,30,16,15,29,16,14,18,15,19,98,34,154,71,124,29,36,120
318,26,25,27,26,24,18,16,15,20,15,20,10,3,6,8,7,18,13,13,18,35,24,32,23,33,31,26,20,31,14,22,24,30,23,41,56,15,15,31,11,18,32,32,26,12,19,20,40,16,16,34,19,23,20,11,17,20,91,14,8,11,13,13,25,31,7,9,9,28,14,14,11,13,9,19,17,6,18,6,22,15,14,17,9,14,15,10,12,12,7,5,12,3,9,2,12,4,5,12,15,12,22,13,16,13,13,14,12,13,15,17,16,25,14,8,17,15,12,17,16,20,13,13,12,11,11,16,16,14,21,20,12,24,29,18,16,12,21,18,13,14,19,16,67,24,92,51,81,20,13,83
322,20,26,60,13,26,51,20,23,22,19,24,5,11,17,10,4,9,8,13,6,24,20,29,26,21,31,45,23,29,28,29,30,20,29,23,20,20,12,16,8,18,40,22,20,6,15,21,27,31,17,78,16,28,17,11,25,10,110,12,3,20,42,13,28,30,16,26,16,30,15,14,11,8,8,17,16,3,8,15,16,11,11,13,21,16,11,19,14,22,13,15,14,1,15,2,21,5,4,11,12,9,19,19,24,15,15,18,20,22,15,23,19,20,24,17,21,20,14,15,16,17,16,20,14,17,12,20,19,16,31,32,25,27,30,20,13,23,17,19,17,18,20,19,115,25,94,23,108,40,36,100
325,20,23,65,22,26,41,21,20,29,30,25,7,10,15,12,8,10,11,17,6,28,30,25,32,28,19,40,21,22,24,34,25,22,24,30,27,16,24,16,19,9,36,21,21,11,12,23,37,33,22,57,22,18,12,21,16,21,107,12,18,13,45,16,23,20,15,25,12,31,11,20,14,5,7,24,16,6,11,6,15,10,12,15,20,14,16,8,10,14,8,12,10,3,7,4,17,3,5,21,18,19,15,17,11,17,19,18,12,16,15,19,19,10,22,20,13,25,16,21,19,17,18,12,14,18,18,6,16,24,12,19,15,38,22,19,13,9,25,22,16,15,12,16,123,44,80,37,103,28,27,115
329,34,21,29,24,33,46,22,31,27,20,21,11,12,10,13,11,15,11,7,7,34,37,21,38,28,39,27,17,25,24,24,27,27,33,29,29,20,18,30,17,31,19,18,15,12,17,21,42,19,19,41,19,24,18,17,16,39,134,11,21,13,26,11,30,38,11,11,10,29,29,14,13,13,16,25,33,4,12,10,14,13,12,13,11,12,14,13,12,17,13,12,13,4,12,2,10,3,0,14,26,13,15,10,15,18,19,17,20,24,17,9,17,13,18,15,21,14,10,23,21,23,11,22,20,8,19,7,11,28,31,28,25,21,20,14,17,22,24,20,18,15,10,13,127,20,95,30,114,40,83,130
332,23,27,18,38,22,32,20,30,19,24,23,13,16,13,21,14,11,8,14,14,47,21,26,38,32,28,27,20,37,27,30,25,22,23,23,29,19,17,18,25,22,21,31,10,16,26,20,32,14,18,34,16,22,22,16,15,24,123,18,15,16,16,16,18,31,11,13,8,49,14,18,13,6,14,21,27,7,15,10,13,16,10,14,14,15,8,11,19,17,14,18,15,8,12,4,13,2,5,15,18,15,23,14,17,11,26,13,13,16,12,13,16,10,15,15,13,12,23,14,9,14,18,11,20,14,12,14,20,23,35,23,27,36,21,19,19,20,27,13,30,16,21,21,116,33,113,25,108,33,68,115
336,34,28,29,16,30,26,29,18,18,26,23,12,11,9,11,13,8,9,12,14,25,22,27,39,40,24,23,21,30,38,26,27,27,23,37,16,18,22,25,26,17,25,22,3,5,21,17,40,19,25,25,16,27,24,28,23,20,113,18,14,14,19,12,21,41,13,14,22,28,13,15,13,14,15,17,21,2,24,9,15,12,15,12,13,13,10,16,16,13,16,13,25,6,13,8,16,5,1,12,13,10,13,16,19,16,13,15,21,14,15,14,16,8,16,22,12,20,15,14,16,15,13,18,16,17,20,10,23,21,34,23,29,28,31,22,14,19,20,16,16,23,16,12,124,42,111,39,136,32,31,118
339,17,35,29,39,22,40,22,21,17,32,26,9,7,17,13,13,14,12,14,14,25,37,31,32,23,37,33,39,20,31,26,27,30,25,36,16,22,10,21,25,11,17,37,21,14,14,20,37,10,16,22,29,18,14,13,16,30,114,18,15,13,29,20,26,27,12,10,9,34,13,20,12,18,13,6,9,4,16,9,11,14,10,9,16,11,9,18,10,15,10,16,14,3,5,1,21,2,5,10,13,10,17,19,26,21,20,13,13,19,13,24,21,13,22,13,17,12,17,18,20,15,12,17,9,19,12,23,15,19,24,29,25,31,36,20,10,14,17,7,15,15,19,12,106,41,123,30,135,32,40,86
343,27,34,23,31,40,43,23,20,19,28,34,15,16,16,23,17,20,21,14,15,38,34,32,33,31,33,29,30,23,32,39,22,23,31,26,34,21,20,30,20,20,33,24,23,18,11,21,36,18,24,37,23,15,14,11,15,22,103,26,20,11,16,12,21,30,17,14,11,34,20,10,15,18,9,19,14,0,13,9,23,13,14,11,14,10,10,13,12,14,18,13,6,2,14,6,16,4,3,13,13,11,15,25,13,16,17,18,15,22,19,12,20,19,9,21,16,19,22,10,23,14,8,22,12,21,11,21,16,17,29,24,18,40,35,23,16,16,27,8,14,11,12,13,91,36,135,36,126,37,27,92
346,35,28,36,33,33,26,23,33,17,22,21,8,13,8,8,13,9,15,5,13,42,42,33,37,60,43,31,24,32,31,32,33,40,30,37,50,25,24,22,40,25,29,24,28,7,32,22,46,35,29,31,27,31,32,29,29,18,139,24,15,18,35,10,22,38,17,15,15,43,9,27,12,9,24,24,19,4,14,12,22,18,10,20,14,15,15,11,23,17,13,13,8,4,9,6,15,10,5,14,17,17,16,23,14,13,22,15,19,17,24,12,9,19,18,16,10,16,22,28,10,23,26,19,23,23,27,25,17,25,19,22,7,22,31,31,22,19,29,23,24,28,17,15,116,35,126,40,95,27,35,114
350,34,30,33,23,25,32,23,22,15,14,20,21,9,10,15,5,7,8,6,10,29,24,27,24,22,27,24,36,23,24,32,52,28,20,30,32,28,24,15,15,21,16,21,17,7,18,15,42,21,18,19,21,16,20,28,29,16,113,10,6,10,15,18,13,29,8,17,16,27,12,19,10,10,13,28,19,4,17,12,12,16,8,24,14,11,9,6,9,12,12,15,21,4,12,7,16,1,2,19,8,17,11,15,16,14,8,11,12,17,7,16,17,11,16,16,15,14,19,12,16,15,10,7,12,20,15,14,12,20,26,30,27,20,13,20,15,11,38,9,17,19,20,10,108,44,99,42,132,44,40,102
353,22,40,20,16,27,28,30,31,21,14,23,19,11,15,13,3,15,23,16,10,46,31,34,20,19,25,27,34,21,34,23,72,24,31,39,44,18,20,24,20,20,21,16,19,22,21,19,36,20,22,38,25,19,22,15,21,18,125,16,15,18,24,20,22,33,13,16,16,38,16,7,16,19,15,20,15,5,14,13,8,14,10,28,12,17,13,12,10,17,16,19,15,7,16,2,20,3,4,13,15,14,14,11,18,15,8,18,14,15,4,14,20,21,12,18,7,13,13,17,9,12,16,14,12,16,16,13,15,37,32,31,30,34,28,18,18,31,30,4,14,15,19,8,104,38,89,34,104,31,24,108
357,17,32,18,16,27,23,16,13,36,41,21,15,14,14,18,9,12,15,30,10,26,27,23,27,17,26,22,14,30,24,21,33,21,22,24,26,15,23,18,31,12,14,14,16,13,16,18,28,14,18,21,11,15,21,18,35,17,96,19,11,17,14,21,15,18,29,12,5,46,13,13,11,13,8,21,19,4,5,8,15,10,8,23,14,7,6,6,10,8,13,6,12,4,14,6,17,8,9,13,12,5,10,13,12,10,18,10,10,21,15,17,14,11,20,14,13,14,13,20,15,8,9,13,11,19,13,18,12,27,19,14,17,12,23,21,13,17,20,17,22,19,18,14,85,30,120,28,97,26,40,84
360,30,17,26,25,38,20,16,16,36,32,20,9,10,9,15,8,6,11,31,8,36,33,24,25,25,19,16,16,27,28,27,38,33,25,29,32,15,22,13,40,12,11,19,19,19,19,12,42,19,20,32,21,18,19,10,21,20,102,17,8,13,22,18,15,25,24,7,11,47,6,13,9,8,7,15,13,9,20,8,10,15,10,20,4,10,7,6,9,6,15,14,5,6,6,3,16,2,6,15,11,12,9,16,15,13,13,12,18,7,14,14,21,14,17,15,14,10,14,18,15,15,15,11,15,13,15,20,19,24,19,7,7,19,25,23,21,11,17,11,18,24,18,16,78,28,77,26,85,25,24,69
