day,Komkommer,Courgette,SnoepVegetable tomaat,Paprika Mix,Paprika,Geschrapte worteltjes,Basis Sperziebonen,Basis Rode kool met appel,Basis worteltjes fijn,Basis erwten zeer fijn,Basis sperziebonen,Biologische courgette,Biologische Bloemkool,Biologische knoflook,Biologische pompoen,Biologische kikkererwten,Biologische prei,Biologische rode kool,Biologische cherry tomaten,Biologische brocolli,Boerenkool gesneden,Spruiten,Witlof,Rucola,Nasi bami Vegetable,Snijbonen,Buitenbeentjes puntpaprika,Basis Maiskorrels,Wortelen,Pompoen stukjes,Verse zuurkool,Buitenbeentjes komkommer,Buitenbeentjes paprika,SnoepVegetable worteltjes,WokVegetable thais,Mandarijenen,Bananen,Chiquita bananen,Pitloze witte druiven,Zoete kleine appeltjes,Pink lady appels,Pitloze rode druiven,Elstar,Conference,Biologische banane,Citroenen,Mango,Blauwe bessen,Aardbeien,Jonagold,Mandarijnen groot,Mango eetrijp,Buitenbeetjes appels,Limoenen,Granny smith,Grapefruit rood,Kanzi appelen,Basis annanasstukjes,Biologisch wilde bosbes,Biologische rozijnen,Biologische santana appelen,Pitloze druivenmix,Biologische sinaasappelen,Aardbeien ontkroond,Rundergehakt,Gerookte spekreepjes,Spekreepjes,Mini gourmet hamburgers,Unox Gelderse rookworst,Half om half gehakt,Slavinken,Mini biefstukjes,Rundersoepballetjes,Hamburgers,Mini gourmet kipsatespiesjes,Unox Magere rookworst,Biologische spekreepjes,Sappige gelders rookworst,Biologisch rundergehakt,Varkensbraadworst,Runder riblap Iers,rundergehakt,gerookt onbijtspek,rundervinken,half of half gehakt,Gekruide runderchipolata,Mini gourmet slavink,Mini gourmet varkenshaas,Zigeuner gehaktschnitzel,Veluwse rookworst fijn,Runderbraadworst,Spekblokjes,biologische Hamburger,Mager rundergehakt,Biologische gerookte ontbijtspek,Biefstuk,Biologische runderchipolata,Biologische rundersoepballetjes,Kipblokjes,Kipfilet naturel,Krokante Kipfiletschnitzel,Kipfilet,Zaans volkoren heel,Tijger bruin heel,Zaans volkoren half,meergranen volkoren half,Walkdorn heel,Zaans bruin heel,Tijger volkoren half,Tijger volkoren heel,Mais half,Tijger bruin half,Volkoren heel,Meergranen volkoren heel,Tijger wit half,Vloerbrood meergranen,Vloerbrood volkoren ,Casino wit half,Tijger wit heel,Bruin heel,Zaanse sijnder bruin half,Boerenvolkoren sesam heel,Steiv spelt gesneden,Krenten- en rozijnenbrood half,Zaans volkoren ,Atkins laag koolhydraat volkoren brood half,Bolletje Fries roggebrood,Kaneelbroodjes,Biologisch Vloerbrood meerzaden heel,Basic meergranen heel,Basic wit heel,Basic casino half,Basic volkoren heel,Biologisch volkoren heel,Biologisch bruin heel,Glutenvrij bruin,Muesli-notenbrood,Basic roggebrood,Melkbroodjes,Krenten rozijnenwegge,Amandelkrans,Roomboter chocolade brood,Chinois brioche,Vanille muffins (vers),Basic chocolate chip cookies,Oreo,Bakkersspeculaas,Eierkoeken,Ribbelchips naturel,Ribbelchips paprika,Doritos sweet chili
269,36,46,35,26,32,32,32,20,42,25,21,15,17,15,9,19,11,10,24,13,36,30,36,33,28,35,32,22,25,32,36,45,24,37,39,24,21,20,48,16,29,18,21,32,16,16,18,52,26,27,20,71,27,20,19,17,48,138,22,28,31,16,14,36,44,26,31,17,32,15,13,15,22,16,11,21,6,11,12,23,7,18,7,17,9,18,10,15,19,14,13,23,1,8,8,22,9,9,19,12,18,9,24,18,31,18,18,25,14,19,18,18,22,13,19,22,23,19,23,18,18,15,18,18,15,28,20,23,30,39,26,34,30,41,37,24,23,32,14,20,12,22,27,128,43,112,61,130,38,37,132
273,27,21,20,29,28,20,24,19,28,22,21,9,20,9,7,7,12,11,4,9,25,34,20,21,32,21,20,17,24,36,21,22,29,20,14,18,15,12,9,25,13,17,24,25,7,20,15,34,13,31,19,11,15,7,13,15,11,85,10,13,13,18,12,30,29,5,13,8,22,7,12,8,11,8,11,15,3,13,2,9,9,13,12,8,16,9,7,9,8,9,13,9,2,10,4,16,4,3,21,6,11,12,5,14,13,11,13,14,15,11,9,7,13,9,14,10,7,14,10,15,8,13,28,13,10,11,15,9,18,41,27,23,15,24,23,15,19,23,19,7,25,11,5,126,31,101,29,102,29,33,98
276,36,43,32,29,38,46,38,31,42,24,25,10,22,18,12,14,20,8,12,14,35,43,47,48,49,41,35,33,24,50,28,39,39,33,30,32,33,31,30,22,31,27,39,49,30,37,28,78,29,37,19,49,23,26,27,22,32,137,12,22,11,20,17,39,40,29,13,16,43,16,22,18,16,16,17,22,4,20,9,19,19,25,9,24,19,19,15,27,20,10,26,25,5,24,7,27,12,3,25,14,16,17,21,23,23,25,17,24,31,29,26,18,18,22,25,21,12,23,29,17,20,21,21,25,20,18,25,18,41,53,21,17,29,32,37,20,25,38,27,25,39,18,13,141,39,127,47,124,44,33,119
280,16,29,24,25,21,19,22,17,15,20,15,7,9,6,3,16,13,7,19,9,14,18,49,14,11,21,16,16,14,38,15,21,19,22,22,18,17,15,15,9,8,11,9,26,11,11,13,29,16,19,11,21,8,15,16,15,19,103,13,16,11,10,7,32,12,3,15,10,16,24,11,10,7,10,11,11,0,11,5,6,28,10,10,10,8,10,10,13,9,13,13,13,5,12,4,11,5,2,8,10,12,7,12,9,11,11,8,15,9,13,9,11,7,15,13,12,12,11,11,14,17,3,17,10,17,8,12,13,22,29,24,19,16,30,19,6,14,14,9,11,10,14,8,86,30,71,22,77,27,35,101
283,29,40,24,23,27,26,36,20,14,22,22,5,10,14,8,18,14,10,12,7,20,28,59,31,29,34,25,23,25,51,26,26,23,36,33,27,28,18,22,19,18,24,33,31,16,20,19,41,22,24,25,32,17,22,32,25,34,140,15,12,13,22,8,33,29,15,13,12,30,43,10,12,20,12,25,21,6,14,9,11,37,9,19,16,17,14,10,16,16,14,16,9,4,15,8,15,5,3,11,17,13,14,22,13,10,11,16,22,22,26,15,20,8,25,9,24,21,17,16,18,12,10,14,10,19,22,16,17,26,31,20,24,23,36,20,17,9,27,16,18,9,22,17,96,32,107,30,97,34,34,98
287,18,17,22,18,24,25,21,18,21,14,18,7,16,6,1,7,4,9,5,7,19,24,16,14,24,19,20,14,23,16,11,43,15,19,19,11,16,6,7,13,16,12,19,19,12,11,12,27,18,18,23,15,11,17,14,12,12,91,11,10,4,10,8,25,17,7,6,8,18,13,8,7,11,8,11,11,1,7,7,11,12,9,10,10,8,13,16,7,7,6,26,8,2,13,1,12,1,2,10,12,6,10,12,9,6,5,13,11,13,29,6,11,7,12,14,7,5,7,21,13,9,11,14,8,5,13,12,10,17,19,23,21,34,16,18,18,9,17,9,11,9,11,7,128,31,126,39,55,33,34,42
290,27,27,32,42,37,36,32,28,42,25,27,11,37,12,16,17,16,34,11,19,31,30,21,35,39,36,44,36,36,49,35,58,22,30,32,20,22,16,15,28,27,25,31,31,15,22,21,48,37,29,30,32,23,17,11,16,32,114,23,27,21,20,20,38,26,16,16,15,34,20,13,17,21,13,8,15,3,7,10,12,9,15,19,12,21,10,14,11,17,10,31,16,5,15,7,15,5,4,16,12,11,18,25,18,23,20,11,22,17,28,5,18,13,24,16,16,20,18,20,22,24,17,22,20,14,18,24,11,39,27,28,22,29,33,37,15,18,28,15,13,12,23,19,143,41,151,39,74,22,34,75
294,24,19,22,21,28,20,35,17,21,24,25,7,11,5,9,6,6,14,5,8,25,17,23,20,21,49,50,20,43,18,19,25,18,23,23,23,12,8,27,15,13,16,20,20,10,19,17,18,8,22,23,19,12,14,16,27,21,114,9,9,16,22,14,16,30,13,15,10,26,14,15,17,16,22,16,13,3,10,6,8,7,13,18,12,7,13,14,12,12,16,11,12,0,12,5,9,3,5,15,8,18,12,18,10,7,19,10,19,13,15,17,19,12,20,20,17,16,21,11,16,19,18,11,12,9,13,11,19,25,27,24,20,29,20,18,22,11,24,13,14,16,17,14,93,29,89,35,86,33,24,156
297,31,21,28,30,35,28,19,22,32,24,22,14,9,19,15,12,10,25,17,11,40,20,18,25,37,46,59,35,43,39,20,44,37,28,34,21,17,20,43,15,17,20,36,26,20,25,23,44,16,24,23,22,18,20,28,32,29,117,15,16,11,15,12,25,31,7,26,15,25,16,12,16,13,20,16,19,5,9,8,17,16,11,11,21,19,16,22,18,17,13,14,14,7,19,0,19,8,11,15,12,9,15,19,25,17,22,19,20,16,15,18,27,16,21,19,19,17,26,20,22,18,26,16,18,16,17,23,15,26,26,24,22,24,33,30,15,22,33,27,12,8,13,13,95,23,96,37,91,44,26,153
301,18,27,22,19,18,22,22,24,23,13,13,10,6,12,7,6,5,7,3,4,16,16,17,19,17,13,21,17,29,11,16,34,16,21,48,23,10,15,19,8,21,7,20,21,10,15,12,26,13,14,19,16,14,13,11,14,9,103,5,9,7,9,12,17,18,11,7,20,32,10,11,8,11,12,11,20,2,8,6,7,20,15,9,10,9,9,7,11,13,12,8,20,2,6,1,8,2,1,9,16,9,7,7,12,11,14,9,7,17,7,15,20,11,11,11,11,9,11,13,7,14,8,11,16,8,9,12,16,12,23,15,12,13,12,12,11,10,18,10,10,7,12,11,149,19,58,62,69,26,32,87
304,33,29,33,28,28,39,32,26,16,18,24,12,17,8,15,8,8,13,10,10,22,32,24,22,39,21,33,29,52,23,34,35,26,30,80,31,18,22,31,11,25,29,38,26,15,24,20,53,26,34,35,26,21,17,18,27,22,140,21,15,17,29,17,36,39,18,10,40,42,14,13,16,17,15,17,19,12,11,9,15,14,15,17,12,22,10,12,19,18,14,15,17,3,18,3,19,6,8,16,29,12,16,26,10,22,10,24,27,18,24,14,23,12,18,17,9,23,17,18,17,22,16,16,23,16,12,11,20,28,25,27,8,26,29,27,5,19,26,16,4,14,25,14,188,31,101,59,77,21,35,94
308,24,21,27,23,25,20,19,18,44,11,17,12,14,12,14,11,13,17,13,11,22,15,28,18,26,37,24,20,27,19,21,18,22,27,54,29,16,13,34,13,12,15,19,26,13,11,13,21,8,14,27,15,9,16,20,17,15,84,12,16,14,15,12,27,18,13,12,15,12,8,9,14,5,12,16,17,3,8,6,4,14,10,9,9,10,8,10,15,9,13,9,16,2,16,2,11,6,0,12,13,13,8,14,14,8,13,12,6,8,7,36,10,13,16,14,12,10,15,9,11,10,17,8,13,19,33,15,13,25,21,17,15,22,19,32,5,17,20,10,9,9,7,20,87,23,95,24,105,28,26,101
311,36,41,45,32,40,35,24,31,42,34,42,42,21,19,19,21,21,24,14,35,43,37,38,30,40,45,28,22,34,45,34,38,34,43,56,35,25,29,55,23,31,41,31,28,27,38,23,49,23,38,43,34,26,29,29,32,28,160,18,26,25,30,29,34,38,21,22,11,52,17,18,24,12,19,29,18,6,15,16,29,19,14,12,19,20,22,20,21,13,22,12,21,9,17,10,23,7,8,26,14,15,11,16,22,11,15,16,21,19,31,34,19,29,9,18,21,23,22,21,23,21,14,9,19,13,35,22,19,38,28,28,29,20,34,36,25,40,29,19,22,18,16,26,128,42,136,41,124,35,46,114
315,23,35,29,27,32,26,31,18,18,26,27,11,10,12,18,12,15,14,11,4,38,28,20,23,20,26,26,34,28,23,25,23,23,26,24,46,14,17,29,13,11,38,28,22,17,10,12,28,8,16,31,18,7,15,10,13,24,99,10,17,14,12,12,20,34,17,21,23,38,12,9,15,14,12,20,23,1,9,6,26,11,8,14,15,14,9,15,10,12,13,14,14,3,11,6,16,4,6,14,11,10,23,18,13,15,16,16,14,13,16,14,15,29,17,19,14,17,8,13,7,16,16,12,16,19,12,14,19,20,28,29,23,28,43,20,17,18,28,16,14,16,15,14,74,27,132,65,124,21,29,94
318,27,28,38,28,27,25,19,17,24,18,22,12,4,7,9,9,20,13,13,18,39,25,36,30,40,36,35,22,37,16,26,28,30,24,43,58,16,15,32,12,20,35,37,29,12,22,23,41,23,18,39,22,26,24,15,20,22,102,15,10,13,20,14,32,37,11,10,9,28,15,17,13,14,10,21,20,7,19,9,26,15,15,19,9,16,19,12,14,14,9,6,13,3,13,2,16,4,5,14,15,16,25,15,20,15,14,17,14,16,17,23,19,29,16,9,21,18,13,19,17,22,14,15,12,12,13,17,18,17,27,23,13,28,32,20,16,14,23,19,17,18,22,19,78,26,107,59,89,24,19,93
322,19,25,49,13,22,41,13,19,19,17,23,3,9,13,8,1,7,8,13,6,21,18,24,19,16,27,33,22,24,21,21,26,17,27,18,17,18,11,12,4,13,37,18,15,6,12,19,25,24,17,66,14,21,14,9,21,8,92,11,2,16,34,12,21,24,14,25,15,30,12,12,9,6,7,15,13,2,5,12,13,10,11,11,21,13,10,16,12,18,11,13,13,1,12,2,17,5,4,8,12,7,18,16,20,13,14,15,18,16,14,18,17,15,22,15,16,17,12,14,15,14,16,15,12,13,9,15,17,11,24,28,21,24,24,17,11,20,17,17,15,13,15,17,103,23,82,21,97,32,30,91
325,22,25,69,22,30,52,26,24,31,33,25,9,13,19,15,10,13,13,18,8,31,36,27,34,32,26,47,22,23,32,41,33,29,27,36,30,19,25,24,22,13,37,23,24,12,13,24,42,38,24,72,27,24,15,22,18,24,129,14,21,16,51,18,27,25,16,26,14,34,14,23,16,8,9,25,19,6,14,6,17,11,14,17,23,16,19,9,12,22,11,15,12,4,9,4,22,3,5,25,19,20,15,20,14,18,23,23,12,21,17,21,23,11,24,21,14,26,17,22,21,20,19,18,18,22,21,11,19,30,18,22,20,41,29,23,17,14,27,25,17,18,14,18,135,47,92,39,113,41,35,127
329,33,18,25,24,30,38,21,24,23,18,19,10,9,9,11,9,13,9,6,5,31,30,19,35,24,30,22,15,23,22,20,19,22,31,22,25,18,17,20,16,28,18,17,14,11,16,19,36,14,17,30,16,20,15,16,13,36,117,9,18,12,21,9,23,31,8,10,9,23,26,13,9,10,13,21,29,4,10,9,11,9,10,12,8,11,8,13,11,11,9,10,10,3,11,2,7,3,0,8,23,10,12,7,14,17,13,12,19,22,15,8,14,12,15,14,21,13,10,21,18,20,10,19,17,7,16,6,9,24,28,27,20,17,16,9,14,17,20,17,16,12,9,11,107,15,76,28,106,28,69,113
332,34,29,39,34,32,50,26,32,21,26,27,11,19,11,18,15,12,8,8,11,42,30,24,32,34,40,34,26,48,40,28,24,26,23,33,43,18,29,34,27,26,30,31,26,21,28,24,50,17,31,41,29,26,19,15,20,60,139,19,15,24,20,22,38,35,15,12,10,49,18,18,14,21,16,23,28,7,20,11,20,19,17,8,17,14,13,14,25,19,16,16,21,9,18,4,18,6,4,17,19,18,13,18,9,18,23,20,26,23,18,18,21,20,20,16,16,18,19,21,17,15,16,16,29,16,22,18,5,31,25,24,35,31,26,27,23,18,28,22,21,23,20,19,126,29,118,22,120,33,74,112
336,18,13,20,20,20,23,18,15,20,19,17,5,4,7,8,3,10,3,9,4,25,14,21,23,18,25,22,18,23,16,45,13,15,18,18,25,15,14,16,10,13,19,11,16,16,4,17,34,16,23,20,10,13,10,10,27,14,94,5,8,5,9,5,23,25,8,16,7,30,4,10,12,15,9,16,14,2,11,5,10,8,8,6,5,13,9,11,8,7,13,13,6,0,19,1,12,1,3,6,9,7,9,12,11,14,17,15,10,13,12,11,12,14,8,10,7,11,4,11,4,12,11,8,8,6,30,10,10,8,24,17,21,21,13,13,13,11,12,15,5,8,16,12,100,28,128,35,103,25,24,77
339,35,30,32,38,31,39,30,25,29,40,28,10,9,18,9,19,14,13,22,8,38,38,30,47,35,27,30,22,38,30,65,34,29,36,30,50,28,30,23,27,23,30,23,24,22,23,22,58,27,58,26,27,28,31,22,47,20,122,13,19,18,19,7,24,31,21,39,14,40,14,10,12,18,17,23,26,3,18,13,26,16,16,25,14,21,13,15,19,11,16,18,14,5,25,3,18,4,6,16,23,13,14,23,19,19,12,22,21,18,15,10,14,15,5,19,22,17,13,16,22,18,19,24,25,25,25,17,24,22,39,42,29,45,38,24,15,17,45,25,22,18,19,20,116,48,145,55,124,46,48,134
343,28,31,26,34,33,39,17,29,31,21,34,12,17,8,19,13,14,16,20,17,33,23,26,25,37,22,29,28,17,29,30,16,29,24,25,28,15,16,21,16,18,17,19,26,10,14,16,36,12,16,35,22,14,23,18,17,16,117,33,16,9,24,14,17,36,11,6,10,35,12,10,15,21,17,12,17,3,11,7,16,7,23,12,11,12,8,7,10,10,10,11,10,1,19,4,15,3,1,10,7,8,15,25,10,18,15,13,13,21,16,15,18,16,15,14,11,17,18,10,20,12,10,22,16,16,12,31,16,27,24,27,14,26,26,32,10,11,27,11,11,13,9,18,93,41,119,31,95,34,27,90
346,37,30,42,36,37,28,26,37,20,27,23,9,13,9,9,14,10,16,7,15,47,46,35,40,63,46,36,30,35,33,33,35,43,33,44,53,26,30,24,43,28,34,26,32,8,33,25,50,35,33,35,30,33,34,34,29,21,149,28,16,20,36,11,24,42,18,18,16,49,11,30,15,15,26,24,19,4,15,12,28,20,11,21,15,18,16,11,26,19,14,15,9,4,9,6,16,10,5,15,18,17,17,24,14,15,25,15,21,19,25,12,11,21,19,16,14,18,24,32,13,24,27,19,23,24,29,30,19,28,20,26,8,25,36,36,25,22,34,27,27,28,18,16,131,38,147,46,117,30,40,128
350,32,27,31,20,23,30,21,20,15,10,16,16,7,9,11,5,6,8,3,9,22,20,26,23,20,25,18,30,21,22,30,49,27,19,25,29,26,19,14,13,19,12,20,15,7,18,12,41,21,16,17,20,16,16,24,28,14,101,9,6,6,14,13,12,22,8,16,16,24,12,16,9,9,12,28,19,3,16,11,8,14,8,24,11,10,7,6,8,11,12,14,19,3,11,7,16,1,2,18,7,16,11,12,16,10,6,11,10,14,6,16,17,11,16,16,13,13,19,9,15,14,8,5,11,19,13,8,10,15,22,27,25,20,13,16,13,9,32,7,13,19,19,10,94,39,85,35,115,41,34,94
353,27,48,23,21,31,33,31,33,22,22,30,28,14,15,17,4,15,23,18,13,51,38,38,22,21,29,31,42,24,38,26,78,26,34,43,50,21,23,29,25,24,23,19,24,22,24,21,40,20,25,41,26,21,26,18,25,18,137,20,17,22,25,24,23,41,18,16,17,44,19,8,18,23,15,22,17,6,15,15,11,15,11,30,16,17,15,12,11,18,18,19,17,8,19,4,21,4,7,15,15,17,15,16,19,19,9,18,16,19,4,16,22,22,13,19,8,14,14,21,12,14,18,18,14,20,21,16,18,41,36,35,33,37,30,25,20,33,36,8,19,16,20,10,116,45,111,37,121,33,28,115
357,14,25,15,12,21,20,15,11,33,34,15,11,13,14,16,6,11,15,27,7,25,22,19,24,16,21,20,9,27,22,19,28,19,19,22,22,13,22,13,27,10,13,9,12,13,13,16,25,13,17,18,10,13,18,17,31,17,85,16,8,15,12,21,14,13,23,11,4,31,9,12,10,8,8,19,16,3,5,7,11,10,7,20,11,6,5,6,8,7,11,4,11,4,11,4,15,7,6,11,12,3,8,7,11,9,16,10,9,18,15,15,12,10,19,11,11,12,12,15,12,6,8,11,10,16,8,15,8,26,17,12,15,8,20,14,12,13,15,13,17,17,15,12,69,25,100,25,80,26,36,72
360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
