day,Komkommer,Courgette,SnoepVegetable tomaat,Paprika Mix,Paprika,Geschrapte worteltjes,Basis Sperziebonen,Basis Rode kool met appel,Basis worteltjes fijn,Basis erwten zeer fijn,Basis sperziebonen,Biologische courgette,Biologische Bloemkool,Biologische knoflook,Biologische pompoen,Biologische kikkererwten,Biologische prei,Biologische rode kool,Biologische cherry tomaten,Biologische brocolli,Boerenkool gesneden,Spruiten,Witlof,Rucola,Nasi bami Vegetable,Snijbonen,Buitenbeentjes puntpaprika,Basis Maiskorrels,Wortelen,Pompoen stukjes,Verse zuurkool,Buitenbeentjes komkommer,Buitenbeentjes paprika,SnoepVegetable worteltjes,WokVegetable thais,Mandarijenen,Bananen,Chiquita bananen,Pitloze witte druiven,Zoete kleine appeltjes,Pink lady appels,Pitloze rode druiven,Elstar,Conference,Biologische banane,Citroenen,Mango,Blauwe bessen,Aardbeien,Jonagold,Mandarijnen groot,Mango eetrijp,Buitenbeetjes appels,Limoenen,Granny smith,Grapefruit rood,Kanzi appelen,Basis annanasstukjes,Biologisch wilde bosbes,Biologische rozijnen,Biologische santana appelen,Pitloze druivenmix,Biologische sinaasappelen,Aardbeien ontkroond,Rundergehakt,Gerookte spekreepjes,Spekreepjes,Mini gourmet hamburgers,Unox Gelderse rookworst,Half om half gehakt,Slavinken,Mini biefstukjes,Rundersoepballetjes,Hamburgers,Mini gourmet kipsatespiesjes,Unox Magere rookworst,Biologische spekreepjes,Sappige gelders rookworst,Biologisch rundergehakt,Varkensbraadworst,Runder riblap Iers,rundergehakt,gerookt onbijtspek,rundervinken,half of half gehakt,Gekruide runderchipolata,Mini gourmet slavink,Mini gourmet varkenshaas,Zigeuner gehaktschnitzel,Veluwse rookworst fijn,Runderbraadworst,Spekblokjes,biologische Hamburger,Mager rundergehakt,Biologische gerookte ontbijtspek,Biefstuk,Biologische runderchipolata,Biologische rundersoepballetjes,Kipblokjes,Kipfilet naturel,Krokante Kipfiletschnitzel,Kipfilet,Zaans volkoren heel,Tijger bruin heel,Zaans volkoren half,meergranen volkoren half,Walkdorn heel,Zaans bruin heel,Tijger volkoren half,Tijger volkoren heel,Mais half,Tijger bruin half,Volkoren heel,Meergranen volkoren heel,Tijger wit half,Vloerbrood meergranen,Vloerbrood volkoren ,Casino wit half,Tijger wit heel,Bruin heel,Zaanse sijnder bruin half,Boerenvolkoren sesam heel,Steiv spelt gesneden,Krenten- en rozijnenbrood half,Zaans volkoren ,Atkins laag koolhydraat volkoren brood half,Bolletje Fries roggebrood,Kaneelbroodjes,Biologisch Vloerbrood meerzaden heel,Basic meergranen heel,Basic wit heel,Basic casino half,Basic volkoren heel,Biologisch volkoren heel,Biologisch bruin heel,Glutenvrij bruin,Muesli-notenbrood,Basic roggebrood,Melkbroodjes,Krenten rozijnenwegge,Amandelkrans,Roomboter chocolade brood,Chinois brioche,Vanille muffins (vers),Basic chocolate chip cookies,Oreo,Bakkersspeculaas,Eierkoeken,Ribbelchips naturel,Ribbelchips paprika,Doritos sweet chili
227,-2,-7,-8,-8,-3,-4,-5,-6,-5,-5,-2,-2,-1,0,-4,-5,-1,0,-2,-1,-1,-3,-7,-2,-7,-6,-5,-1,-1,-7,-2,-6,-4,-5,-4,11,-6,0,12,-1,2,4,-3,-7,-3,9,-3,14,8,-14,9,-2,-4,-5,0,4,11,-1,11,-1,13,1,3,-4,9,-1,8,-3,10,-1,-2,-2,-2,2,9,-2,0,7,9,-2,-1,-2,4,-6,8,-1,-2,-2,-1,0,2,-4,0,7,-1,4,0,3,0,1,-2,-3,5,1,-3,-2,-3,-3,0,-2,14,6,-1,2,-3,4,-1,7,1,8,-3,-2,1,2,3,4,-4,7,25,0,-6,-7,-4,2,22,-2,-3,-3,3,-2,-5,4,5,-18,-2,-18,-8,-31,-8,-5,-17
231,25,4,25,3,5,2,16,17,31,2,4,30,20,28,18,13,28,28,14,14,31,13,21,31,8,10,22,35,7,5,19,10,3,35,15,24,2,2,7,3,18,12,3,7,1,17,1,28,14,5,11,1,3,1,12,14,19,64,5,6,12,13,14,2,15,3,0,1,16,3,1,2,6,1,5,4,1,4,7,4,0,1,5,3,2,0,1,3,0,3,1,3,0,9,0,3,2,0,2,12,1,3,9,4,2,8,13,2,8,12,12,9,2,11,8,5,11,7,19,5,1,15,3,13,17,14,9,1,21,12,12,13,20,11,25,4,5,21,6,1,10,11,5,9,5,8,6,16,5,1,15
234,-5,-2,-3,-1,-3,-1,-4,0,-1,-2,-3,0,-1,0,0,0,-1,0,0,0,-2,-2,-1,-2,-2,-1,-2,-3,-1,-3,-3,-3,-3,-2,-4,-4,-2,-2,-1,-3,0,0,-3,-6,-1,-2,-1,8,2,-5,6,-1,-6,-2,4,-2,-4,-16,0,-1,7,5,17,-4,17,-3,1,-1,23,8,-1,0,3,3,10,-3,1,0,5,-3,0,4,3,-1,11,-1,-1,-2,-1,-4,-1,-2,0,2,0,2,2,3,-2,5,-2,-4,5,0,-2,-2,-1,-2,6,6,7,0,-1,2,-3,-3,5,2,3,1,-1,2,2,-1,-5,-1,-2,1,27,7,6,-2,9,-1,15,3,4,13,0,0,-2,5,4,-10,-6,-7,-5,-9,-6,0,-14
238,25,11,27,0,3,13,24,30,29,18,4,35,26,29,29,30,31,34,23,27,32,5,1,27,24,23,23,23,18,2,7,14,1,29,35,15,2,0,11,1,0,13,4,3,14,13,4,10,15,5,14,2,3,3,15,0,4,59,11,3,14,12,22,6,18,0,5,1,16,1,2,7,2,6,6,3,0,2,9,2,0,6,9,1,5,1,2,0,1,2,1,1,0,2,0,6,3,2,0,2,4,1,14,3,1,7,5,1,7,3,7,15,1,6,2,6,1,8,9,7,1,11,11,4,1,2,8,4,29,12,16,18,17,2,27,1,5,20,6,8,9,8,11,14,5,15,5,10,5,3,12
241,-5,-3,-4,-2,-2,-2,-4,-3,-3,-3,-4,-1,0,0,0,0,-1,0,0,-1,-2,-1,-1,-4,-3,-5,-1,-6,-2,-3,-6,-1,0,-1,-6,7,3,-3,-4,-1,7,-4,-7,-3,6,0,-4,9,-2,-5,-1,-2,0,-2,4,7,12,-6,4,0,9,4,12,-2,9,0,4,-1,21,-1,8,6,2,1,7,5,0,0,11,-1,0,6,7,-1,2,-1,-2,6,-2,-2,8,-1,0,1,-1,4,4,-1,-1,2,-4,0,-2,-3,1,-1,1,-2,0,3,5,-4,1,6,-1,5,2,4,1,2,-1,-1,-4,-2,0,-2,1,-1,24,-1,10,9,14,6,20,2,7,4,0,4,10,1,-2,-13,-3,-15,-6,-16,-7,-3,-9
245,20,9,22,7,6,18,21,36,22,21,4,39,30,24,5,31,17,27,9,29,34,2,8,11,3,15,28,30,11,9,5,10,3,35,13,17,6,12,3,2,9,4,8,0,12,15,5,28,10,4,6,4,1,2,11,15,10,49,0,6,17,14,14,5,29,1,3,4,21,2,2,12,5,2,10,6,1,5,10,3,2,4,9,3,8,4,4,1,2,1,3,3,0,9,1,7,2,2,1,6,5,1,4,0,12,8,8,7,5,2,6,5,15,10,11,9,5,4,8,5,1,7,2,3,1,8,8,3,35,4,17,13,12,20,23,5,2,12,4,2,5,6,6,15,13,14,2,34,7,7,19
248,-9,-4,-6,-10,-9,-3,-5,-2,-6,-2,-5,-3,-5,-5,-6,-5,-1,-2,-1,-3,-11,-5,-5,-10,-4,-5,-6,-7,-2,-7,-6,-3,-5,-6,-10,7,5,-10,-2,-1,4,0,-6,0,4,-3,-6,15,-6,-4,-6,-6,-1,-3,6,-5,-5,-20,13,-7,1,2,6,-6,21,2,-1,-2,27,-2,-3,1,2,-2,-8,7,0,-4,4,-2,-2,5,12,-3,1,-4,-3,-1,-1,0,3,-2,0,5,2,8,-1,-2,-1,-1,-4,-2,-3,0,-5,-5,-2,0,5,-3,-4,-5,-2,-6,-4,-2,-4,8,3,3,-3,-2,-4,-2,-1,3,-7,-2,12,-3,3,-1,8,7,25,5,-1,13,4,-2,2,-6,6,-20,-14,-18,-2,-29,-5,-8,-20
252,12,24,32,7,7,19,19,25,28,23,8,40,31,35,36,15,31,35,53,30,28,6,20,18,29,13,28,26,27,3,10,16,4,17,5,15,8,1,8,10,11,9,8,9,17,13,6,28,17,4,4,5,0,12,13,3,5,63,16,3,19,6,18,5,15,6,2,3,15,2,1,1,2,1,8,8,1,6,3,3,1,6,5,5,7,7,4,1,4,2,2,2,2,1,5,3,0,2,1,9,0,4,8,8,4,5,9,2,12,6,4,13,3,7,6,7,0,8,9,15,5,3,5,9,0,7,4,5,26,5,11,11,20,24,34,5,14,8,14,8,12,4,5,20,2,12,2,20,11,5,11
255,-2,-5,-4,-2,-3,-9,-5,-3,-2,-3,-6,-3,-6,-1,-7,-1,-2,-7,-3,-3,-5,-6,-5,-4,-4,-1,-6,-5,-5,-5,-8,-4,-3,-4,-2,10,2,0,-2,-7,7,7,-8,-7,4,5,-4,27,7,-4,-1,-4,-1,1,7,-3,-5,-18,2,-4,6,-5,4,-3,12,-2,-3,-3,25,-4,1,0,5,-3,-5,1,-2,-5,12,-3,-1,-4,0,1,-5,-6,-5,-1,-6,-2,-3,-2,-2,1,0,3,3,-1,1,-1,0,-5,-7,-1,-2,1,-2,-2,0,-4,-2,-4,2,-1,0,5,-1,6,0,-2,-2,4,1,2,4,4,0,-5,5,7,-2,4,3,19,5,1,2,0,-10,-1,-3,6,-4,-18,-3,-9,-1,-15,-9,-5,-10
259,22,4,23,2,4,5,6,30,17,26,4,33,21,36,33,29,39,17,31,32,21,10,18,8,26,25,25,38,22,7,4,12,6,15,8,17,17,2,5,4,7,20,7,4,14,12,1,21,14,2,24,12,3,14,11,6,3,57,18,10,11,13,14,5,18,3,5,6,18,3,2,1,5,3,2,5,1,0,5,7,2,3,0,6,0,3,6,0,3,1,5,5,0,3,3,2,3,1,3,8,0,4,8,4,1,15,9,8,9,3,12,13,13,6,5,16,1,7,10,9,3,12,4,4,10,11,13,6,35,26,22,16,24,28,31,12,7,4,8,7,12,3,6,20,11,27,2,15,6,13,14
262,-3,-3,-3,-4,-3,-3,-7,-5,-3,-7,-5,0,-1,-4,-2,-2,0,-2,-2,-1,-3,-8,-3,-1,-2,-6,-2,-6,-5,-6,-3,-2,-5,-2,-10,-1,1,-2,-5,-3,11,-4,-5,-3,10,8,-1,35,0,-1,5,-10,-3,1,5,1,-2,6,14,2,-5,-5,5,-6,12,2,-2,-5,21,-2,-2,1,-4,1,4,-2,1,-2,10,4,-2,-3,4,2,1,-3,-4,5,0,-1,-3,-5,0,-4,-3,4,2,3,-3,1,0,-2,-1,-5,-1,-2,1,-4,-4,-1,0,1,-2,6,1,-1,-1,-4,3,-1,-4,5,0,2,2,-1,-3,-1,10,-10,-5,1,-3,-3,19,3,-2,-9,9,-3,3,-2,-2,-15,-10,-23,-2,-18,-7,-11,-14
266,28,4,27,6,19,3,23,18,24,28,12,35,32,27,32,22,32,58,28,33,31,6,10,25,24,17,22,35,18,21,18,23,2,27,5,19,9,7,8,1,9,4,0,3,10,16,5,24,19,0,22,11,9,12,21,14,3,101,12,15,15,12,21,7,21,4,6,3,21,4,7,4,3,2,3,6,2,2,5,1,3,4,1,5,4,3,0,3,2,0,1,2,0,1,4,2,1,7,1,7,1,0,9,10,3,2,11,5,3,11,5,9,17,5,14,2,9,10,10,9,7,8,5,15,12,8,7,6,34,26,17,21,17,7,33,16,8,18,12,5,1,0,7,13,10,17,10,23,8,5,13
269,-8,-5,-6,-5,-6,-5,-4,-1,-10,-9,-2,-2,-3,-2,-4,-4,-1,-3,-1,-2,-5,-4,-4,-6,-6,-7,-1,-7,-2,-7,-4,-6,-3,-8,-3,7,6,1,-7,0,-9,1,0,-5,6,3,-5,16,3,-1,10,-11,0,-1,-1,10,-3,-24,1,-1,-12,0,4,-8,9,-2,-5,-2,18,-3,3,0,-4,3,11,-7,-2,0,9,-1,4,-3,11,0,10,-5,-1,-1,-3,-2,4,-3,3,0,-1,-2,-1,-3,-3,6,-1,0,-4,-3,-3,6,3,0,6,-1,-1,-3,-5,-1,-3,-1,1,3,-3,1,0,5,-2,1,-4,-6,-3,-5,14,-4,4,-5,2,9,16,-4,-4,-4,-4,1,7,0,0,-14,-13,-22,-8,-23,-7,-7,-15
273,9,10,30,12,13,12,15,1,7,24,25,33,18,30,43,23,34,31,22,33,18,8,22,23,28,23,23,34,31,10,16,11,3,19,22,16,12,19,2,7,9,12,6,13,22,18,5,18,14,6,7,8,14,16,22,12,6,86,16,11,3,5,22,7,13,0,0,4,25,3,3,5,6,6,6,3,0,2,8,3,7,4,4,6,0,4,1,7,2,2,2,7,5,2,0,4,2,0,7,8,0,2,5,8,1,3,8,2,10,12,10,12,2,12,4,4,5,13,7,14,2,11,3,12,7,4,3,3,29,12,15,4,21,21,30,2,10,17,10,3,10,5,0,25,13,19,3,14,6,2,13
276,-7,-8,-11,-5,-7,-8,-7,-2,-5,-5,-4,-2,-6,-9,-5,-3,-6,-2,-2,-4,-4,-11,-5,-3,-13,-9,-5,-6,-7,-9,-5,-9,-2,-3,-2,-7,-4,-5,-2,-8,0,-2,-7,-11,-5,-5,-4,16,-2,-6,11,-5,-1,5,-4,2,-4,-12,-4,-3,16,-5,2,-6,9,0,-1,-4,27,3,0,0,-5,3,8,-2,1,-2,7,-3,-1,-5,11,-3,3,-2,0,-2,-2,0,-3,-8,-1,-1,0,-5,-2,0,-7,5,-2,-2,10,-1,1,0,0,-2,-5,0,5,4,2,4,-4,1,7,-1,-1,1,1,4,-3,-1,4,-3,-2,-1,11,-8,1,13,12,6,-5,4,-5,5,-5,7,-7,-7,11,-22,-9,-14,-3,-13,-6,0,-10
280,24,1,21,17,15,12,7,6,4,27,29,36,19,36,41,23,21,42,21,29,29,5,11,11,11,6,24,26,35,10,29,12,13,27,32,18,4,6,5,3,8,16,3,4,12,3,7,24,7,2,19,5,18,6,6,11,5,46,4,4,20,4,19,10,8,2,3,1,16,8,4,1,2,4,8,3,5,2,7,5,4,3,4,2,4,4,0,2,1,0,4,3,1,0,0,3,2,0,2,7,4,1,3,3,8,0,9,3,3,1,3,8,6,4,1,6,10,8,3,3,3,9,1,3,13,13,2,5,25,1,20,19,15,33,25,7,2,5,2,4,5,7,12,14,4,13,3,21,2,6,14
283,-4,-2,-5,-6,-5,-6,-6,-5,-2,-2,-4,-1,0,-7,-3,-4,-2,-4,-1,-1,-2,-2,-11,-4,-1,-2,-3,-4,-4,-7,-3,-2,-2,-4,-8,-3,-4,2,-3,-3,11,2,-3,-3,5,1,3,16,1,-2,3,-6,10,3,-1,5,-6,6,-3,-3,20,1,16,-9,13,-2,-2,7,26,-8,2,5,-2,4,-4,-2,-1,-3,7,6,-4,-2,8,0,3,-4,0,-5,0,0,-5,-1,0,0,0,-2,-2,4,0,2,-2,-1,5,0,4,-1,8,-3,-2,-2,8,0,-1,1,-1,3,-2,2,6,2,0,13,-1,13,-5,3,-1,8,16,-1,7,7,8,-1,21,7,-1,17,5,2,1,-2,5,-13,-4,-14,-3,-19,-1,-6,-13
287,30,2,26,28,17,20,9,29,9,30,23,44,28,32,48,22,35,33,36,42,36,2,2,24,21,22,31,36,20,3,36,19,30,16,23,11,11,17,0,4,11,11,6,1,17,13,11,15,18,3,6,2,15,11,9,8,11,59,8,4,27,14,18,2,16,4,0,4,23,3,5,5,1,5,3,3,3,1,7,1,1,0,2,2,9,0,4,3,1,0,6,1,2,1,1,1,1,2,1,2,2,1,9,6,16,1,9,4,7,1,11,12,2,4,1,4,7,14,5,6,1,19,3,12,5,5,6,5,27,2,19,16,18,20,29,9,9,14,5,7,14,6,7,17,6,18,4,4,2,4,4
290,-5,-1,-1,-6,-2,-2,-4,0,-9,-1,-1,-1,-5,-1,-2,0,-2,-2,-1,-2,-3,-3,-1,0,-5,-3,-4,-3,0,-5,-4,-8,-4,-1,-4,12,2,9,0,-3,-2,3,-6,-3,5,5,4,14,-5,-5,-1,-1,1,4,14,6,-5,26,3,-2,8,6,4,-1,10,1,2,4,27,-4,6,3,0,5,15,7,2,0,7,0,-1,1,-3,7,-4,0,-5,11,-3,0,-4,0,1,-1,-1,-1,-2,4,-3,7,-2,-1,-8,5,6,1,0,4,2,0,-1,0,1,-2,0,3,4,7,-4,5,0,4,0,6,7,4,-2,9,18,1,-1,8,-3,24,20,0,2,13,9,1,6,-3,7,-15,-6,-15,-4,-6,-4,-5,-10
294,27,0,23,6,5,17,4,28,4,24,14,35,3,36,31,1,31,6,35,23,25,4,7,17,13,6,7,21,9,5,19,3,30,20,24,11,10,12,1,1,10,9,4,2,19,7,6,13,4,6,10,1,15,9,13,4,10,42,11,10,14,7,10,2,15,0,0,6,21,1,1,6,0,3,4,4,1,5,7,1,1,0,4,8,2,2,3,1,3,1,1,1,4,3,1,2,2,0,3,6,0,1,10,8,8,10,2,2,5,2,0,10,14,1,4,13,8,8,2,2,4,8,7,5,9,6,1,5,21,19,15,27,10,20,13,10,10,17,9,13,5,1,7,12,3,15,5,19,7,9,28
297,-5,-2,-3,-2,-2,-3,-5,-3,-5,-3,0,0,0,-3,-2,-3,-2,-2,-4,0,-5,-2,-2,-3,-3,-8,-9,-7,-8,-3,-6,-2,-6,-2,-4,2,6,5,-2,-2,10,3,-3,-3,3,1,-1,27,7,-6,-1,-2,4,5,0,-2,-1,12,9,9,9,4,11,-3,9,11,0,0,29,0,3,-4,0,-4,4,4,2,5,8,-2,-1,5,0,-6,-2,-3,-5,2,-1,-2,-1,-1,0,-3,-1,1,-1,0,-1,11,-1,2,-2,0,0,-6,1,-3,2,-4,0,-5,-4,-3,-2,-1,2,-2,-3,-2,-3,-3,-3,4,9,5,-1,0,10,1,-1,2,4,18,16,-2,-3,-3,-1,2,0,0,5,-13,-3,-20,-5,-19,-4,-10,-20
301,26,8,25,20,17,23,3,23,1,33,28,33,36,19,32,32,42,46,32,37,16,34,38,26,22,6,6,18,3,26,42,1,15,28,12,7,15,12,2,1,8,19,2,3,18,11,8,17,19,4,18,4,17,15,8,2,15,62,18,18,19,20,20,2,13,4,1,4,21,3,4,0,2,2,8,2,2,6,6,4,1,2,6,1,2,2,3,3,1,5,2,0,2,2,4,7,0,0,1,2,1,7,8,1,14,1,7,5,3,11,0,3,14,4,4,3,5,2,10,3,2,4,9,7,10,7,1,5,34,12,22,21,23,23,26,3,6,14,0,9,3,1,11,21,4,21,8,20,1,5,7
304,-3,-2,-1,-2,-3,-5,-2,-1,0,-2,-1,-2,-3,0,-2,-2,-2,-2,0,0,0,-3,-3,0,-3,-3,-5,-3,1,-7,-6,-2,-1,-3,-7,3,9,0,0,0,-1,2,-3,0,5,-5,5,23,-4,-2,-4,-3,3,6,8,0,13,-10,3,6,10,-4,2,-3,10,4,-1,-5,23,-3,3,0,-3,-1,6,-1,-1,4,7,-3,-2,-2,3,5,-3,3,0,-4,-1,-4,-1,-1,2,-2,2,-1,-1,-1,-2,-3,5,-4,0,-1,3,1,5,2,2,4,6,0,4,-1,6,-1,-1,8,3,8,-2,8,5,1,5,9,0,-1,28,10,12,0,13,23,22,0,1,6,8,0,0,-2,0,-22,-5,-17,-5,-16,-1,-3,-8
308,14,25,16,15,19,13,3,29,4,41,30,34,9,33,33,30,30,21,28,35,36,24,20,29,9,5,5,29,0,41,18,4,17,20,4,6,9,12,3,1,14,8,4,0,17,18,8,11,2,2,3,1,16,10,8,7,12,64,13,14,13,9,14,3,11,1,2,2,14,0,6,2,1,1,0,4,0,6,6,13,2,4,5,5,2,6,1,3,2,1,0,2,5,1,3,3,1,2,4,1,0,6,5,3,10,13,2,3,13,8,9,3,11,7,6,1,6,7,9,6,4,10,5,4,5,9,0,3,26,18,20,0,15,30,29,0,9,21,4,1,17,2,8,15,4,4,0,11,3,2,9
311,-2,-4,-2,-2,-3,-1,-3,-3,-5,-5,-8,-7,-5,-2,-6,-4,-1,-4,-3,-5,-6,-2,-2,-1,0,-2,-2,-5,0,-5,-7,-3,0,-3,-5,-5,-2,-1,-4,-2,-2,-1,-3,-3,-1,-5,1,19,-4,-2,-6,-1,3,-2,-1,-4,-3,-19,5,-2,-4,-1,0,-2,18,-3,-5,-1,23,0,3,-1,1,-1,0,-6,0,1,6,-4,-3,5,7,1,0,-3,-2,-3,-1,-2,-1,-1,-2,-2,-1,-1,0,-1,-4,-1,0,7,5,-3,5,0,2,2,-2,-1,-5,-2,-1,4,-1,0,3,0,3,0,0,0,-2,6,-1,-3,0,0,3,4,-4,8,-4,8,5,6,-4,11,8,1,3,3,0,-18,-2,-11,-2,-16,-3,-3,-12
315,19,4,6,16,6,18,8,36,5,23,5,12,17,18,28,23,25,23,26,14,2,9,17,19,15,1,19,20,3,10,20,4,13,10,4,4,15,13,2,1,7,3,4,4,8,2,12,16,9,4,7,4,15,9,13,7,4,65,19,5,16,10,15,2,22,5,5,2,26,0,3,0,6,0,0,5,0,6,4,5,3,6,2,0,2,6,1,2,0,4,2,1,0,3,1,4,0,0,2,3,2,2,4,3,15,8,12,11,13,2,3,10,2,15,4,3,3,6,8,9,3,15,2,6,1,2,0,3,28,27,24,15,7,33,23,4,1,15,5,3,7,7,1,17,3,25,13,15,3,7,14
318,-2,-3,-6,-4,-6,-7,-5,-8,-4,-8,-4,-5,-1,0,-6,-4,-5,-3,0,0,-1,-1,-3,-3,-2,-2,-5,-3,-2,-3,-3,-2,-1,-1,-1,-3,5,1,-1,0,8,-3,-4,-1,6,5,2,14,7,-3,-3,-4,6,2,9,8,-2,13,6,10,5,4,6,-4,12,-3,-2,-2,14,0,-3,-1,1,0,-2,-4,-1,-1,3,-3,-1,2,-1,5,-3,-3,0,1,0,-3,10,-2,1,-2,0,-3,0,0,-1,-2,-2,-2,3,-2,4,0,1,-1,1,-2,-2,-3,-3,-1,5,-2,-2,9,-1,4,0,-1,0,0,1,2,0,-1,22,-7,-6,7,-4,3,-4,-3,0,-2,0,-2,-3,2,-1,-10,-3,-17,-11,-7,-4,-8,-10
322,29,19,17,21,22,18,34,30,4,36,20,38,39,37,34,37,28,29,31,30,4,29,13,31,20,3,15,31,4,47,28,4,23,29,4,5,15,11,5,11,14,3,3,6,24,14,5,14,10,9,13,3,9,12,16,6,5,91,15,19,19,7,19,7,12,4,4,2,20,3,2,1,8,7,3,4,2,9,4,4,2,6,2,3,3,1,3,6,5,2,4,2,2,2,0,3,0,1,1,2,3,3,9,6,10,8,4,1,9,4,3,6,4,8,12,5,2,14,10,8,6,16,10,12,7,16,4,4,36,19,22,30,5,44,3,11,3,23,7,10,5,3,2,17,4,14,5,10,7,7,10
325,-4,-2,-10,0,-5,-8,-7,-2,-2,-5,-3,-2,-3,-5,-3,-1,-4,-1,-3,-1,-4,-3,-3,-4,-4,-3,-7,-5,-4,-9,-6,-8,-5,-4,-7,-4,0,-1,-7,6,13,-2,-3,-5,11,6,-2,18,-4,-2,-16,-4,-4,6,-1,0,13,-23,8,11,-1,-5,5,-7,10,-4,-4,-3,17,-4,-2,-1,10,10,-1,3,-1,2,3,-3,-1,5,-3,-5,5,1,-3,4,-7,-3,1,-3,4,3,3,-4,0,0,-2,-3,-1,-2,2,-5,1,-2,3,0,-4,1,-3,-3,-2,-3,-1,2,-1,7,-1,6,-2,-3,-6,2,-3,-4,-4,-3,26,4,-4,2,-4,9,15,9,-5,10,-4,0,5,-2,1,-16,-5,-13,-4,-11,-11,-8,-10
329,19,27,6,20,14,7,15,28,13,17,24,34,30,20,1,31,25,29,22,38,0,6,26,2,21,4,3,31,2,22,12,6,17,15,7,3,9,13,7,7,11,2,2,0,21,15,4,28,4,14,10,2,9,12,1,17,6,21,13,5,13,5,12,6,22,8,1,2,23,3,2,4,5,4,6,5,0,3,7,2,6,1,1,2,1,5,0,3,2,3,2,6,0,0,1,2,0,5,4,4,3,4,8,2,6,7,5,6,6,8,5,2,11,3,5,5,2,11,6,2,2,9,4,10,7,10,10,4,19,22,19,25,17,23,29,6,5,18,4,7,9,10,6,16,6,15,1,6,10,16,20
332,-2,-2,-6,-1,-5,-6,-3,-7,-4,-3,-4,0,-1,0,0,-1,-1,0,0,0,-1,-6,-3,-2,-3,-4,-4,-3,-2,-8,-2,-2,-2,-2,-5,-2,4,-4,-6,-2,-4,-3,-1,-1,-2,0,-4,26,1,0,-4,-2,-2,2,0,-2,-6,-17,5,3,7,-4,5,-4,17,1,-1,-1,20,-3,-1,3,1,-2,-5,-4,0,-3,4,-1,-5,1,0,-2,9,-1,-2,-5,-1,-2,-1,-4,-1,2,1,1,0,3,-4,-3,-2,-5,4,-1,1,-4,2,-4,-3,0,9,0,4,-3,3,-2,-2,1,-3,-2,-2,6,1,-4,7,1,5,-1,21,-1,-1,-3,-1,29,25,-3,0,1,-3,0,0,2,4,-20,-5,-19,-3,-9,-4,-16,-17
336,20,32,9,15,18,3,22,26,29,28,18,39,27,32,13,29,29,41,5,38,4,39,26,19,18,1,5,30,3,29,12,34,26,36,4,5,15,3,3,10,5,1,0,3,12,13,13,22,15,4,3,4,10,19,3,11,2,56,18,20,16,2,17,2,22,8,4,0,18,1,2,2,1,7,2,6,0,3,5,2,2,6,4,5,4,4,3,5,1,2,0,2,3,4,6,6,1,2,3,4,1,2,11,2,8,0,12,4,5,9,7,8,4,0,11,10,5,13,6,9,8,14,4,4,10,1,7,5,25,4,21,16,23,28,30,9,10,28,1,9,4,3,7,24,2,26,10,19,4,6,21
339,-6,-2,-2,-3,-5,-5,-4,-4,-8,-6,-2,0,0,0,0,-1,-1,0,-2,-1,-4,-5,-2,-4,-1,0,-3,-1,-3,-4,-4,-4,-2,-4,-3,-8,-5,-2,-4,-3,1,-1,-1,-2,0,5,-1,30,-5,-3,-4,7,-2,-3,3,-5,-2,3,13,4,7,-1,7,-1,13,2,-5,7,19,-2,-2,0,-1,-1,-3,-8,2,-2,5,-3,3,4,-5,0,-2,4,-2,-2,0,-4,-1,-1,3,-3,1,-2,2,0,-2,-6,5,-2,1,-2,-3,0,-4,-3,-4,4,-1,2,1,0,0,3,4,15,0,2,-1,0,-1,1,3,0,-3,-3,30,-4,-4,4,-3,0,23,0,-4,-5,-1,1,8,0,-2,-21,-7,-27,-11,-18,-8,-3,-30
343,25,17,21,5,10,8,18,7,16,14,12,45,36,30,33,24,33,32,16,32,6,12,21,3,12,5,5,24,5,16,7,21,13,20,13,7,14,5,3,13,15,4,2,4,18,13,9,28,1,4,6,17,17,3,12,3,3,61,17,16,17,18,5,1,29,2,3,3,26,4,1,3,8,3,1,2,2,1,2,5,4,4,2,4,2,4,4,3,2,5,2,0,3,3,0,1,1,5,1,2,5,3,1,9,14,2,9,6,7,7,4,11,11,1,9,15,8,10,12,10,7,13,5,5,5,1,7,2,33,6,9,14,14,11,30,14,11,14,3,10,7,7,9,12,9,26,7,19,11,4,21
346,-6,-3,-6,-4,-5,-5,-3,-5,-4,-6,-4,-7,-6,-4,-4,-4,-4,-5,-4,-3,-5,-5,-4,-2,-6,-5,-5,-7,-4,-3,-5,-2,-5,-4,-8,-4,-4,-5,-2,-3,-4,-4,-2,-3,11,-3,-5,12,0,-4,-5,-4,-2,-3,-3,-1,7,-16,-10,-2,5,-1,15,-1,21,-1,-3,1,22,-2,-2,-3,-6,-1,0,0,3,0,7,-4,-1,-2,-1,4,-3,5,3,-3,-3,-3,0,1,2,-2,0,1,0,2,0,-1,-2,-2,0,2,-3,-3,-2,4,-4,-1,-3,-1,-2,-1,1,-5,-2,-2,-4,-3,2,5,0,-2,-2,0,-3,-2,11,11,-5,0,-3,-3,0,2,0,-6,-3,-1,-1,5,-1,-12,-3,-19,-6,-19,-7,-3,-16
