day,Komkommer,Courgette,SnoepVegetable tomaat,Paprika Mix,Paprika,Geschrapte worteltjes,Basis Sperziebonen,Basis Rode kool met appel,Basis worteltjes fijn,Basis erwten zeer fijn,Basis sperziebonen,Biologische courgette,Biologische Bloemkool,Biologische knoflook,Biologische pompoen,Biologische kikkererwten,Biologische prei,Biologische rode kool,Biologische cherry tomaten,Biologische brocolli,Boerenkool gesneden,Spruiten,Witlof,Rucola,Nasi bami Vegetable,Snijbonen,Buitenbeentjes puntpaprika,Basis Maiskorrels,Wortelen,Pompoen stukjes,Verse zuurkool,Buitenbeentjes komkommer,Buitenbeentjes paprika,SnoepVegetable worteltjes,WokVegetable thais,Mandarijenen,Bananen,Chiquita bananen,Pitloze witte druiven,Zoete kleine appeltjes,Pink lady appels,Pitloze rode druiven,Elstar,Conference,Biologische banane,Citroenen,Mango,Blauwe bessen,Aardbeien,Jonagold,Mandarijnen groot,Mango eetrijp,Buitenbeetjes appels,Limoenen,Granny smith,Grapefruit rood,Kanzi appelen,Basis annanasstukjes,Biologisch wilde bosbes,Biologische rozijnen,Biologische santana appelen,Pitloze druivenmix,Biologische sinaasappelen,Aardbeien ontkroond,Rundergehakt,Gerookte spekreepjes,Spekreepjes,Mini gourmet hamburgers,Unox Gelderse rookworst,Half om half gehakt,Slavinken,Mini biefstukjes,Rundersoepballetjes,Hamburgers,Mini gourmet kipsatespiesjes,Unox Magere rookworst,Biologische spekreepjes,Sappige gelders rookworst,Biologisch rundergehakt,Varkensbraadworst,Runder riblap Iers,rundergehakt,gerookt onbijtspek,rundervinken,half of half gehakt,Gekruide runderchipolata,Mini gourmet slavink,Mini gourmet varkenshaas,Zigeuner gehaktschnitzel,Veluwse rookworst fijn,Runderbraadworst,Spekblokjes,biologische Hamburger,Mager rundergehakt,Biologische gerookte ontbijtspek,Biefstuk,Biologische runderchipolata,Biologische rundersoepballetjes,Kipblokjes,Kipfilet naturel,Krokante Kipfiletschnitzel,Kipfilet,Zaans volkoren heel,Tijger bruin heel,Zaans volkoren half,meergranen volkoren half,Walkdorn heel,Zaans bruin heel,Tijger volkoren half,Tijger volkoren heel,Mais half,Tijger bruin half,Volkoren heel,Meergranen volkoren heel,Tijger wit half,Vloerbrood meergranen,Vloerbrood volkoren ,Casino wit half,Tijger wit heel,Bruin heel,Zaanse sijnder bruin half,Boerenvolkoren sesam heel,Steiv spelt gesneden,Krenten- en rozijnenbrood half,Zaans volkoren ,Atkins laag koolhydraat volkoren brood half,Bolletje Fries roggebrood,Kaneelbroodjes,Biologisch Vloerbrood meerzaden heel,Basic meergranen heel,Basic wit heel,Basic casino half,Basic volkoren heel,Biologisch volkoren heel,Biologisch bruin heel,Glutenvrij bruin,Muesli-notenbrood,Basic roggebrood,Melkbroodjes,Krenten rozijnenwegge,Amandelkrans,Roomboter chocolade brood,Chinois brioche,Vanille muffins (vers),Basic chocolate chip cookies,Oreo,Bakkersspeculaas,Eierkoeken,Ribbelchips naturel,Ribbelchips paprika,Doritos sweet chili
266,29,22,34,25,22,26,20,32,38,28,30,12,10,15,17,25,11,12,12,13,18,28,38,26,30,26,28,30,31,22,33,26,25,38,27,11,11,15,38,17,33,17,21,22,18,17,16,37,7,14,13,40,14,17,17,11,44,124,12,17,36,20,12,34,34,25,29,13,32,11,12,13,12,11,14,27,9,12,12,13,15,18,13,14,15,17,14,14,13,14,11,10,2,11,5,18,5,5,10,9,8,8,18,15,13,10,15,19,15,15,13,20,19,20,21,17,13,11,18,9,22,13,14,10,17,35,18,17,22,29,29,35,24,26,24,17,18,33,18,15,13,22,15,102,49,98,69,123,38,41,97
269,34,42,32,23,26,29,27,19,34,18,21,13,12,13,7,17,10,8,19,12,32,25,31,27,23,31,32,17,24,28,32,41,22,28,36,22,21,16,43,16,25,17,20,29,13,12,15,47,23,25,14,62,23,18,15,17,46,121,19,26,26,16,13,30,39,23,28,15,27,14,10,13,18,15,10,16,5,11,12,22,7,15,7,16,8,13,9,14,15,12,10,21,1,7,7,20,7,6,16,10,16,9,22,14,28,18,17,24,13,14,17,14,20,12,17,20,19,17,20,15,18,15,13,13,14,25,18,19,25,28,25,28,26,35,31,21,17,25,13,19,12,19,25,110,29,91,54,108,30,30,116
273,35,29,46,40,28,30,28,21,35,33,39,25,17,20,22,24,17,10,13,37,40,41,33,42,46,39,39,38,29,45,36,32,31,40,37,34,26,30,12,30,20,20,28,31,25,26,19,40,26,27,29,19,27,23,30,27,17,133,17,24,14,23,18,29,35,6,13,12,32,7,13,13,17,8,15,19,3,13,9,12,15,10,16,6,17,13,8,14,12,11,16,14,5,13,4,14,4,3,12,14,12,13,11,17,15,14,20,17,21,17,19,19,15,21,17,15,13,28,17,20,9,20,14,25,16,14,13,12,45,29,33,21,29,43,34,17,28,28,29,11,21,16,7,129,25,117,33,100,34,38,112
276,28,36,24,22,23,21,22,14,21,20,17,8,12,5,5,8,7,4,8,9,31,25,29,26,25,27,28,22,19,30,23,22,34,17,25,16,10,16,17,14,11,24,27,23,13,23,24,55,9,24,16,12,15,11,18,12,20,126,10,6,16,10,8,20,34,19,12,13,31,13,17,16,11,12,16,10,5,16,4,15,16,20,11,17,8,15,12,9,16,9,15,15,1,15,5,11,2,3,17,10,10,14,17,17,18,15,15,15,12,9,17,15,11,12,6,18,16,21,23,19,17,13,19,17,13,16,10,9,19,15,23,27,32,23,24,14,19,23,14,23,14,9,10,100,30,91,29,115,36,31,95
280,25,29,22,30,29,31,30,19,18,31,29,18,18,10,16,23,11,11,11,17,25,22,28,23,19,28,22,20,15,28,27,23,22,26,31,23,14,14,19,14,16,15,12,28,10,14,15,40,11,21,18,25,13,19,17,16,25,109,7,14,14,15,18,31,15,7,12,11,24,18,15,11,8,8,18,13,3,13,3,11,18,12,10,10,7,13,12,12,11,14,14,10,3,13,3,14,5,2,10,11,15,7,14,14,16,11,11,13,12,16,13,10,14,15,14,16,16,17,8,7,15,12,13,13,20,15,15,12,29,30,34,23,19,26,26,12,18,22,10,10,14,11,13,104,37,90,28,98,30,36,104
283,24,36,17,18,23,21,24,17,13,20,19,4,10,7,4,14,8,6,9,6,18,26,41,24,24,31,21,20,22,43,24,20,22,31,27,24,24,18,18,15,17,17,30,27,16,22,17,36,19,21,29,27,16,24,28,27,24,145,12,10,16,24,10,27,26,13,11,14,35,34,8,16,18,16,17,17,4,11,12,18,26,8,18,14,19,12,9,12,15,14,9,7,4,14,8,14,5,4,9,12,10,12,27,11,14,8,11,20,11,19,22,18,4,27,8,21,18,18,20,15,8,11,11,19,18,19,15,20,31,13,27,26,18,34,25,16,9,35,21,19,11,18,18,83,27,91,28,80,33,23,86
287,25,22,28,25,28,26,27,18,29,16,21,7,20,9,3,9,7,11,8,7,23,27,21,16,32,24,22,16,23,21,16,53,18,22,24,14,19,9,9,18,21,15,25,23,13,12,16,33,24,20,26,19,11,19,17,16,20,107,13,11,6,12,12,28,22,9,7,9,23,17,8,8,13,11,13,15,3,8,7,12,13,9,11,11,12,13,19,10,9,6,32,9,3,14,2,13,2,3,12,15,9,12,17,11,9,8,13,14,17,35,7,13,12,17,15,9,6,9,24,15,9,12,18,11,5,14,14,12,22,22,28,22,37,19,21,20,9,22,10,17,10,14,13,146,38,147,43,61,34,41,49
290,22,24,31,35,32,33,28,26,33,23,25,8,28,10,13,14,13,28,10,17,28,27,20,32,34,32,40,32,31,43,32,52,20,29,28,19,21,15,15,25,24,25,25,27,13,22,18,41,32,25,28,30,21,15,10,15,28,100,21,25,18,20,19,36,25,14,15,14,30,16,13,15,21,12,8,15,1,7,9,11,8,15,16,12,18,9,11,11,14,10,29,15,4,15,6,14,3,3,14,10,8,17,18,16,20,20,9,21,15,28,5,18,12,20,16,13,17,16,17,19,23,14,19,18,13,18,22,10,35,26,22,20,26,29,29,14,17,26,15,8,10,19,17,122,35,133,34,66,19,29,55
294,24,21,23,24,31,25,38,20,23,28,26,10,16,9,12,10,8,20,8,10,27,18,23,24,22,53,57,24,52,23,20,28,19,26,24,24,12,8,28,15,15,16,24,23,12,19,18,21,9,28,26,20,16,15,17,28,24,127,11,10,19,22,15,19,31,13,16,12,30,16,16,21,16,22,18,14,4,12,7,9,7,13,22,17,9,15,17,12,15,16,12,13,1,15,5,11,5,6,18,11,19,12,21,11,10,23,13,19,13,17,17,21,14,21,21,20,20,23,12,19,21,21,15,13,11,14,12,20,30,28,30,23,31,25,26,23,12,28,14,18,17,19,16,106,31,104,41,97,36,33,185
297,28,18,26,26,32,25,15,21,28,20,21,13,8,16,14,6,6,21,13,9,37,20,15,23,32,40,49,30,33,36,15,40,33,26,29,18,16,19,40,14,16,20,31,21,17,24,23,40,14,17,16,21,16,20,27,28,26,103,12,14,9,13,13,21,29,7,26,12,22,15,11,13,13,18,14,17,5,6,6,14,16,11,10,16,16,14,17,17,16,11,13,12,6,16,0,16,6,10,14,10,8,15,18,22,15,16,17,18,15,11,18,22,13,19,16,17,16,24,18,21,17,23,14,16,15,13,22,14,18,22,19,18,22,25,25,13,20,28,26,11,8,12,11,81,20,77,30,77,40,17,135
301,23,30,25,25,22,25,25,25,26,17,18,10,9,13,8,12,8,11,5,8,23,17,26,21,29,19,29,22,35,15,22,37,21,25,58,26,12,16,22,9,26,7,24,26,14,17,14,33,13,20,24,20,18,12,13,19,11,123,12,12,8,11,15,20,21,13,8,20,35,11,12,8,12,15,15,23,2,10,8,12,21,17,12,11,11,11,10,11,13,16,10,22,5,6,2,9,3,2,9,19,10,9,8,15,11,17,14,12,20,13,15,23,11,13,14,13,9,13,18,7,15,11,13,20,10,12,13,21,21,29,16,14,15,18,16,15,11,24,10,10,8,14,12,169,23,77,66,86,30,36,100
304,30,27,28,21,23,28,17,15,16,15,15,11,12,8,8,7,8,13,11,10,22,19,19,22,22,19,26,21,27,15,20,30,23,13,26,30,26,9,19,11,22,22,15,13,20,20,17,50,19,14,18,19,15,23,26,24,21,125,15,21,21,21,15,18,21,7,7,7,15,6,13,16,12,14,11,13,5,15,7,12,8,8,12,17,8,13,7,12,14,9,14,13,5,10,4,15,4,6,10,10,11,13,14,5,15,10,20,12,17,13,20,7,9,14,17,8,19,14,12,14,9,12,15,16,12,16,8,19,38,10,35,7,16,22,39,5,18,20,18,4,15,12,9,98,22,79,21,59,21,33,84
308,30,31,15,17,18,24,14,5,13,16,13,16,7,13,15,16,13,12,13,12,23,24,17,23,25,22,30,25,20,29,27,24,24,23,29,12,23,12,13,14,17,13,24,24,14,13,19,23,10,16,13,16,14,12,16,16,26,92,19,16,22,15,19,15,21,15,10,13,19,8,15,11,8,13,6,3,3,7,4,13,14,9,14,11,14,13,8,6,11,6,9,8,2,15,3,14,1,2,16,12,14,14,18,10,12,12,14,10,6,16,13,12,13,22,14,8,16,18,12,10,14,12,8,14,19,12,14,11,26,19,18,16,23,43,28,5,16,11,11,10,15,9,19,74,26,76,24,114,30,28,91
311,22,36,27,30,25,33,23,27,25,28,29,11,11,17,11,14,9,11,7,16,21,21,31,27,30,20,17,19,25,35,21,22,33,31,34,21,23,23,27,20,18,30,22,25,17,21,15,43,13,21,17,25,17,17,19,18,25,109,9,11,9,25,14,31,34,15,14,9,33,16,17,17,13,14,19,11,5,13,7,9,15,17,11,16,16,12,16,12,11,10,11,13,3,12,0,13,3,1,17,10,14,5,15,18,16,8,18,13,15,12,11,17,18,8,8,15,22,12,18,15,22,12,4,10,12,20,12,19,19,22,16,15,15,23,29,18,19,24,17,18,19,13,11,89,34,85,19,104,33,29,58
315,33,35,35,28,34,29,33,29,23,30,31,12,13,8,17,11,16,15,20,8,36,30,27,28,31,24,32,32,29,27,24,27,30,26,25,49,12,18,26,9,14,38,27,27,16,12,14,31,10,18,34,22,11,23,20,18,27,128,18,16,15,16,15,16,39,18,21,23,41,12,11,16,18,12,20,27,1,12,8,25,14,14,16,13,14,15,11,13,9,14,13,15,3,16,7,19,3,5,14,10,12,25,17,18,17,17,16,13,21,18,17,19,28,22,14,16,21,9,13,11,13,19,17,19,19,13,18,20,27,37,32,26,26,46,30,16,15,29,16,14,18,15,15,98,30,154,71,125,22,34,114
318,26,25,27,26,24,18,16,15,20,15,20,10,3,6,8,7,18,13,13,18,35,24,32,23,34,31,26,20,31,14,22,24,31,23,41,56,15,15,31,11,18,32,32,26,12,19,20,40,16,16,35,19,23,20,11,17,20,91,14,8,11,13,13,25,31,7,9,9,28,14,14,11,13,9,19,17,6,18,6,23,15,14,17,9,14,15,10,13,12,7,5,12,3,9,2,12,4,5,12,15,13,22,13,16,13,13,14,12,13,15,17,16,25,15,8,17,15,12,17,16,20,13,13,12,12,11,16,16,14,21,20,12,24,29,18,16,12,21,18,13,14,19,16,67,24,92,51,82,20,13,83
322,20,26,60,13,26,51,20,23,22,19,24,5,11,17,10,4,9,8,13,6,24,20,29,26,21,31,45,23,29,28,30,30,20,29,23,20,20,12,16,8,18,40,22,20,6,15,21,27,31,17,79,16,28,17,11,25,10,110,12,3,20,42,13,28,30,16,26,16,30,15,14,11,8,8,17,16,3,8,15,16,11,11,13,21,16,11,19,14,22,13,15,14,1,15,2,21,5,4,11,12,9,19,19,24,15,15,18,20,22,15,23,19,20,24,17,21,20,14,15,16,17,16,20,14,17,12,20,20,16,32,32,25,27,30,20,13,23,17,19,17,18,20,19,115,25,94,23,108,40,36,100
325,20,23,65,22,26,41,21,20,29,30,25,7,10,15,12,8,10,11,17,6,28,30,25,32,28,19,40,21,22,24,35,25,22,24,30,27,16,24,16,19,9,36,21,21,11,12,24,37,33,22,57,22,18,12,21,16,21,107,12,18,13,45,16,23,20,15,25,12,31,11,20,14,5,7,24,16,6,11,7,15,11,12,15,20,14,16,8,10,14,8,12,10,3,7,4,17,3,5,21,18,19,15,17,11,17,19,18,12,16,15,19,19,10,22,20,13,25,16,21,19,17,18,12,14,18,18,6,16,24,12,19,15,38,22,19,13,9,25,22,16,15,12,16,123,44,80,37,103,28,27,116
329,34,21,29,24,33,46,22,31,27,20,22,11,12,10,13,11,15,11,7,7,34,37,21,38,28,39,27,17,25,24,24,27,27,33,29,29,20,18,30,17,31,19,18,15,12,18,21,42,19,19,41,19,24,18,17,16,39,134,11,21,13,26,11,30,38,11,11,10,29,29,14,13,13,16,25,33,4,12,10,14,13,12,13,11,12,14,13,12,17,13,12,13,4,12,2,10,3,0,14,26,13,15,10,15,18,19,17,20,24,17,9,17,13,18,15,21,14,10,23,21,23,11,22,20,8,19,7,11,28,31,28,25,21,20,14,17,22,24,20,18,15,10,13,127,20,95,30,114,40,84,130
332,23,25,18,33,22,32,20,24,16,24,22,11,16,11,18,13,11,8,8,11,40,21,21,29,32,28,27,20,37,27,23,22,22,22,23,30,20,17,18,25,22,21,29,10,16,26,20,32,14,18,34,17,22,22,14,15,24,123,19,15,16,16,16,18,30,11,11,8,44,14,17,13,6,13,20,26,7,15,9,14,14,10,7,14,15,8,11,19,17,12,13,15,8,12,4,13,2,5,13,16,15,9,14,8,11,20,13,13,16,12,13,16,11,15,15,13,12,22,14,9,12,18,11,20,14,12,14,4,23,22,23,27,29,21,19,19,17,27,13,21,16,21,21,103,23,96,18,105,30,61,97
336,34,28,29,16,30,25,29,18,18,26,23,12,11,9,11,13,9,9,12,14,25,22,27,39,36,24,23,21,25,38,27,27,27,23,19,16,18,17,20,20,17,22,13,3,5,16,17,39,19,25,21,16,25,24,14,23,15,113,18,14,14,12,12,21,29,13,14,7,28,5,12,13,14,15,17,18,2,15,7,12,11,15,10,11,13,10,14,13,9,16,13,10,3,13,6,16,2,1,9,13,9,11,16,13,16,13,15,14,14,15,14,16,8,8,21,12,16,15,14,13,15,13,13,12,17,20,10,13,21,30,23,29,28,31,22,14,19,20,16,14,12,17,12,120,32,111,39,123,29,30,99
339,17,28,29,33,22,33,22,20,17,32,25,9,7,17,9,13,13,12,14,5,25,35,25,32,23,26,26,23,20,27,26,27,28,25,29,16,22,10,18,25,11,17,21,21,14,14,20,37,10,16,22,29,18,14,13,16,19,114,18,15,13,18,14,23,26,12,10,9,34,12,9,12,17,13,6,9,4,16,9,11,14,10,9,14,11,9,13,10,11,10,16,13,3,5,1,17,2,5,10,13,10,12,19,17,16,12,13,13,16,13,9,17,13,4,13,17,12,17,15,20,15,13,17,9,19,12,15,15,19,24,29,25,32,36,20,10,14,17,7,15,15,19,12,98,40,118,30,109,32,40,86
343,27,34,23,31,40,43,23,20,19,28,34,16,16,16,23,17,20,21,14,15,38,34,32,28,31,24,29,30,22,32,35,22,23,31,27,34,21,20,25,20,20,20,22,23,18,11,21,36,13,20,37,23,15,14,11,15,18,104,26,20,11,16,12,18,30,14,10,11,34,16,10,15,19,9,15,14,0,12,8,21,11,14,11,14,10,10,10,12,11,13,13,6,2,14,4,16,4,3,12,9,11,15,25,13,16,16,18,15,22,19,12,20,19,9,20,16,20,22,10,23,14,8,22,12,21,11,21,16,17,29,24,18,39,35,23,17,16,27,8,14,11,12,13,91,36,135,36,112,37,27,92
346,35,28,36,33,33,26,23,33,17,22,21,8,13,8,8,13,9,15,5,13,42,42,33,37,60,43,32,24,32,31,32,33,40,30,37,50,25,24,22,40,25,29,24,28,7,32,22,46,35,29,31,27,31,32,29,29,18,140,24,15,18,35,10,22,38,17,15,15,43,9,27,12,9,24,24,19,4,14,12,22,18,10,20,14,15,15,11,23,17,13,14,8,4,9,6,16,10,5,14,17,17,16,23,14,13,22,15,19,17,24,12,9,19,18,16,10,16,22,28,10,23,26,19,23,23,28,25,17,25,19,22,7,22,31,31,22,19,29,23,24,28,17,15,117,35,126,40,95,27,35,114
350,34,30,33,23,25,32,23,22,15,14,20,21,9,10,15,5,7,8,6,10,29,24,27,24,22,27,24,36,23,24,32,53,28,20,30,32,28,24,15,15,21,16,21,17,7,18,15,42,21,18,19,22,16,20,28,29,16,113,10,6,10,15,18,13,29,8,17,16,27,12,19,10,10,13,28,19,4,17,12,12,16,8,24,14,11,9,7,9,12,12,15,21,4,12,7,16,1,2,19,8,17,11,16,16,14,8,11,12,17,7,16,17,11,16,16,15,14,19,12,16,15,10,7,12,20,15,14,12,21,26,30,27,20,13,20,15,11,38,9,17,19,21,10,108,44,99,42,132,44,41,102
353,22,40,20,16,27,28,30,31,22,14,23,19,11,15,13,3,15,23,16,10,46,31,34,20,19,25,27,34,21,34,23,72,24,31,39,44,18,20,24,20,20,21,16,19,22,21,19,36,20,22,38,25,19,22,15,21,18,125,16,15,18,24,20,22,33,13,16,16,38,16,7,16,19,15,20,15,6,14,13,8,14,10,28,12,17,13,12,10,17,16,19,15,7,16,2,20,3,4,13,15,14,14,11,18,15,8,18,14,15,4,14,20,21,12,18,7,13,13,17,9,12,16,14,12,16,16,13,15,37,32,31,30,34,28,18,18,31,30,4,14,15,19,8,104,38,90,34,105,31,24,108
357,17,32,19,16,27,23,16,13,37,41,21,15,14,14,18,9,12,15,30,10,26,27,23,27,17,27,22,14,30,24,21,33,21,22,24,26,15,23,18,31,12,14,15,16,13,16,18,28,14,18,21,11,15,21,18,35,17,96,19,11,17,15,21,15,18,29,12,5,46,13,13,11,13,8,21,19,4,5,8,16,10,8,23,14,7,6,6,10,8,13,6,12,4,14,6,17,8,9,13,12,5,10,13,12,10,18,10,10,21,15,17,14,11,20,14,13,14,13,20,15,8,9,13,11,19,13,18,12,27,19,14,17,12,23,21,13,17,20,17,22,19,18,14,85,30,120,28,97,26,40,85
360,30,17,26,25,38,20,16,16,36,32,20,9,10,9,15,8,6,11,31,8,36,33,24,25,25,19,16,16,27,28,27,38,33,25,29,32,15,22,14,40,12,11,19,19,19,19,12,42,19,20,32,21,18,19,10,21,20,102,17,8,13,22,18,15,25,24,8,11,47,6,13,9,8,7,15,13,9,20,8,10,15,10,20,4,10,7,6,9,6,15,14,5,6,6,3,16,2,6,15,11,12,9,16,15,13,13,12,18,7,14,14,21,14,17,15,14,10,14,18,15,15,15,11,15,13,15,20,19,24,19,7,7,19,25,23,21,11,17,11,18,24,18,16,78,28,77,26,85,25,24,71
